,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
953,OII,"Oceaneering International, Inc.",1,3.0,1.0,Average,-4.1,13.725,-17.825,2020-08
954,OKE,"ONEOK, Inc.",4,4.0,1.0,Average,-1.5,2.991666666666667,-4.491666666666667,2020-08
955,OLED,Universal Display Corporation,4,3.0,1.0,Average,0.6,10.433333333333334,-9.833333333333334,2020-08
956,OLLI,Ollie's Bargain Outlet Holdings Inc,4,3.0,3.0,Laggard,-9.1,4.681818181818182,-13.781818181818181,2020-08
957,OLN,Olin Corporation,2,1.0,2.0,Laggard,1.9,5.845454545454545,-3.945454545454545,2020-08
958,OMC,Omnicom Group Inc,4,1.0,1.0,Average,0.7,6.099999999999999,-5.399999999999999,2020-08
959,OMCL,"Omnicell, Inc.",3,2.0,2.0,Average,-5.1,0.509090909090909,-5.6090909090909085,2020-08
960,OMI,"Owens & Minor, Inc.",1,1.0,5.0,Leader,3.1,0.2916666666666668,2.808333333333333,2020-08
961,ONB,Old National Bancorp,2,4.0,3.0,Average,0.9,2.072727272727272,-1.172727272727272,2020-08
962,ONTO,"Onto Innovation, Inc.",2,3.0,5.0,Average,-17.4,-4.058333333333333,-13.341666666666665,2020-08
963,OPI,Office Properties Income Trust,2,5.0,4.0,Laggard,-5.2,3.127272727272727,-8.327272727272728,2020-08
964,ORCL,Oracle Corporation,5,1.0,2.0,Average,3.2,4.6454545454545455,-1.4454545454545453,2020-08
965,ORI,Old Republic International Corporation,3,5.0,3.0,Laggard,0.2,4.833333333333335,-4.633333333333335,2020-08
966,ORLY,"O'Reilly Automotive, Inc.",5,3.0,3.0,Laggard,-2.5,9.036363636363637,-11.536363636363637,2020-08
967,OSIS,"OSI Systems, Inc.",2,2.0,1.0,Average,11.0,12.333333333333334,-1.333333333333334,2020-08
968,OSK,Oshkosh Corp,3,3.0,3.0,Leader,-1.8,4.481818181818182,-6.281818181818182,2020-08
969,OSPN,OneSpan Inc.,2,3.0,5.0,Average,-30.8,-4.058333333333333,-26.741666666666667,2020-08
970,OSUR,"OraSure Technologies, Inc.",2,4.0,5.0,Average,-35.4,-1.033333333333333,-34.36666666666667,2020-08
971,OXM,"Oxford Industries, Inc.",1,2.0,2.0,Average,15.3,7.763636363636365,7.536363636363636,2020-08
972,OXY,Occidental Petroleum Corporation,4,5.0,1.0,Average,-19.1,7.633333333333333,-26.733333333333334,2020-08
973,OZK,Bank OZK,3,5.0,4.0,Average,-4.2,-0.05454545454545472,-4.1454545454545455,2020-08
974,PACW,PacWest Bancorp,2,4.0,1.0,Average,5.8,5.291666666666667,0.5083333333333329,2020-08
975,PAHC,Phibro Animal Health Corporation Class A,1,2.0,3.0,Average,-7.5,1.8909090909090913,-9.39090909090909,2020-08
976,PARR,Par Pacific Holdings Inc,1,3.0,1.0,Laggard,17.1,13.725,3.3750000000000018,2020-08
977,PATK,"Patrick Industries, Inc.",2,1.0,5.0,Laggard,-11.7,0.28333333333333277,-11.983333333333333,2020-08
978,PAYC,"Paycom Software, Inc.",4,3.0,3.0,Average,5.3,4.681818181818182,0.6181818181818182,2020-08
979,PAYX,"Paychex, Inc.",5,3.0,1.0,Average,6.3,6.508333333333334,-0.20833333333333393,2020-08
980,PB,"Prosperity Bancshares, Inc.(R)",3,4.0,3.0,Average,-1.9,5.4,-7.300000000000001,2020-08
981,PBCT,"People's United Financial, Inc.",3,5.0,3.0,Average,-1.9,4.833333333333335,-6.733333333333334,2020-08
982,PBF,"PBF Energy, Inc. Class A",1,5.0,1.0,Average,-1.4,2.383333333333333,-3.7833333333333328,2020-08
983,PBH,Prestige Consumer Healthcare Inc,2,1.0,5.0,Average,-2.0,0.28333333333333277,-2.2833333333333328,2020-08
984,PBI,Pitney Bowes Inc.,1,1.0,4.0,Average,65.9,13.409090909090908,52.4909090909091,2020-08
985,PCAR,PACCAR Inc,5,5.0,5.0,Average,1.3,1.366666666666667,-0.06666666666666687,2020-08
986,PCH,PotlatchDeltic Corporation,3,4.0,5.0,Average,7.5,4.8500000000000005,2.6499999999999995,2020-08
987,PCRX,"Pacira Biosciences, Inc.",2,2.0,5.0,Average,18.8,-2.1416666666666666,20.941666666666666,2020-08
988,PCTY,Paylocity Holding Corp.,4,3.0,4.0,Average,10.5,0.6545454545454544,9.845454545454546,2020-08
989,PDCE,"PDC Energy, Inc.",2,5.0,1.0,Laggard,6.2,8.508333333333335,-2.3083333333333345,2020-08
990,PDCO,"Patterson Companies, Inc.",3,3.0,5.0,Leader,9.2,5.008333333333332,4.191666666666667,2020-08
991,PDFS,"PDF Solutions, Inc.",1,3.0,5.0,Average,-15.8,0.29999999999999966,-16.1,2020-08
992,PEAK,"Healthpeak Properties, Inc.",4,4.0,2.0,Leader,2.6,4.0583333333333345,-1.4583333333333344,2020-08
993,PEB,Pebblebrook Hotel Trust,2,5.0,1.0,Laggard,19.1,8.508333333333335,10.591666666666667,2020-08
994,PEG,Public Service Enterprise Group Inc,5,5.0,4.0,Leader,-6.6,2.436363636363636,-9.036363636363635,2020-08
995,PEN,"Penumbra, Inc.",4,3.0,4.0,Average,-5.8,0.6545454545454544,-6.454545454545454,2020-08
996,PENN,"Penn National Gaming, Inc.",3,1.0,5.0,Average,51.0,3.8333333333333335,47.166666666666664,2020-08
997,PEP,"PepsiCo, Inc.",5,2.0,3.0,Leader,1.7,3.8363636363636364,-2.1363636363636367,2020-08
998,PETS,"PetMed Express, Inc.",1,3.0,5.0,Average,11.4,0.29999999999999966,11.100000000000001,2020-08
999,PFBC,Preferred Bank,1,3.0,3.0,Laggard,0.4,6.245454545454546,-5.845454545454546,2020-08
1000,PFE,Pfizer Inc.,5,1.0,3.0,Laggard,-1.8,3.8666666666666667,-5.666666666666667,2020-08
1001,PFG,"Principal Financial Group, Inc.",4,5.0,3.0,Average,0.6,1.4083333333333334,-0.8083333333333335,2020-08
1002,PFS,"Provident Financial Services, Inc.",1,4.0,2.0,Average,-1.8,2.9818181818181815,-4.781818181818181,2020-08
1003,PG,Procter & Gamble Company,5,2.0,3.0,Leader,5.5,3.8363636363636364,1.6636363636363636,2020-08
1004,PGR,Progressive Corporation,5,5.0,5.0,Average,5.2,1.366666666666667,3.833333333333333,2020-08
1005,PGTI,"PGT Innovations, Inc.",1,1.0,5.0,Average,6.2,0.2916666666666668,5.908333333333333,2020-08
1006,PH,Parker-Hannifin Corporation,5,1.0,3.0,Average,15.6,3.8666666666666667,11.733333333333333,2020-08
1007,PHM,"PulteGroup, Inc.",4,5.0,5.0,Average,2.3,0.4166666666666666,1.8833333333333333,2020-08
1008,PII,Polaris Inc.,4,2.0,4.0,Laggard,-1.9,0.22727272727272732,-2.1272727272727274,2020-08
1009,PIPR,Piper Sandler Companies,1,4.0,4.0,Laggard,22.4,8.781818181818183,13.618181818181816,2020-08
1010,PK,"Park Hotels & Resorts, Inc.",2,5.0,1.0,Average,14.8,8.508333333333335,6.291666666666666,2020-08
1011,PKE,Park Aerospace Corp.,1,3.0,2.0,Average,2.9,6.727272727272726,-3.827272727272726,2020-08
1012,PKG,Packaging Corporation of America,4,4.0,2.0,Average,5.3,4.0583333333333345,1.2416666666666654,2020-08
1013,PKI,"PerkinElmer, Inc.",4,1.0,5.0,Average,-1.0,3.2750000000000004,-4.275,2020-08
1014,PLAB,"Photronics, Inc.",1,5.0,5.0,Laggard,-15.6,8.7,-24.299999999999997,2020-08
1015,PLAY,"Dave & Buster's Entertainment, Inc.",1,1.0,1.0,Average,34.8,14.166666666666664,20.633333333333333,2020-08
1016,PLCE,"Children's Place, Inc.",1,2.0,1.0,Average,-18.2,3.9333333333333336,-22.133333333333333,2020-08
1017,PLD,"Prologis, Inc.",5,5.0,5.0,Leader,-3.4,1.366666666666667,-4.766666666666667,2020-08
1018,PLMR,"Palomar Holdings, Inc.",2,3.0,5.0,Laggard,23.0,-4.058333333333333,27.058333333333334,2020-08
1019,PLT,"Plantronics, Inc.",1,1.0,2.0,Average,-38.2,5.733333333333334,-43.93333333333334,2020-08
1020,PLUS,ePlus inc.,1,3.0,4.0,Average,2.9,10.08181818181818,-7.18181818181818,2020-08
1021,PLXS,Plexus Corp.,2,4.0,5.0,Average,2.4,-1.033333333333333,3.4333333333333327,2020-08
1022,PM,Philip Morris International Inc.,5,1.0,2.0,Average,3.9,4.6454545454545455,-0.7454545454545456,2020-08
1023,PMT,PennyMac Mortgage Investment Trust,2,3.0,3.0,Laggard,-9.1,5.0249999999999995,-14.125,2020-08
1024,PNC,"PNC Financial Services Group, Inc.",5,5.0,2.0,Average,4.2,2.227272727272727,1.972727272727273,2020-08
1025,PNFP,"Pinnacle Financial Partners, Inc.",3,5.0,2.0,Average,1.2,1.6090909090909091,-0.40909090909090917,2020-08
1026,PNM,"PNM Resources, Inc.",3,4.0,3.0,Average,4.2,5.4,-1.2000000000000002,2020-08
1027,PNR,Pentair plc,4,2.0,3.0,Average,5.3,6.0636363636363635,-0.7636363636363637,2020-08
1028,PNW,Pinnacle West Capital Corporation,4,5.0,4.0,Average,-11.7,3.3090909090909095,-15.009090909090908,2020-08
1029,POOL,Pool Corporation,4,3.0,5.0,Leader,3.7,3.4583333333333335,0.2416666666666667,2020-08
1030,POST,"Post Holdings, Inc.",4,1.0,2.0,Average,-0.8,3.763636363636365,-4.563636363636365,2020-08
1031,POWI,"Power Integrations, Inc.",3,3.0,4.0,Average,-8.1,2.036363636363636,-10.136363636363637,2020-08
1032,POWL,"Powell Industries, Inc.",1,4.0,3.0,Laggard,2.6,9.42727272727273,-6.82727272727273,2020-08
1033,PPBI,"Pacific Premier Bancorp, Inc.",2,5.0,3.0,Average,8.7,5.7250000000000005,2.9749999999999988,2020-08
1034,PPC,Pilgrim's Pride Corporation,3,3.0,1.0,Average,4.2,1.591666666666667,2.6083333333333334,2020-08
1035,PPG,"PPG Industries, Inc.",5,2.0,2.0,Leader,12.3,6.972727272727273,5.327272727272728,2020-08
1036,PPL,PPL Corporation,5,5.0,3.0,Average,3.8,2.275,1.525,2020-08
1037,PRA,ProAssurance Corporation,1,4.0,1.0,Average,4.2,9.208333333333334,-5.008333333333334,2020-08
1038,PRAA,PRA Group Inc,2,4.0,5.0,Average,18.0,-1.033333333333333,19.03333333333333,2020-08
1039,PRAH,"PRA Health Sciences, Inc.",4,1.0,3.0,Average,0.3,6.125,-5.825,2020-08
1040,PRDO,Perdoceo Education Corporation,1,3.0,3.0,Laggard,-0.2,6.245454545454546,-6.445454545454546,2020-08
1041,PRFT,"Perficient, Inc.",2,2.0,4.0,Average,9.4,7.172727272727273,2.2272727272727275,2020-08
1042,PRGO,Perrigo Co. Plc,4,1.0,3.0,Average,-0.9,6.125,-7.025,2020-08
1043,PRGS,Progress Software Corporation,2,1.0,3.0,Average,9.2,1.7999999999999992,7.4,2020-08
1044,PRI,"Primerica, Inc.",3,4.0,4.0,Average,4.7,2.9999999999999996,1.7000000000000006,2020-08
1045,PRK,Park National Corporation,2,4.0,4.0,Average,6.0,2.581818181818182,3.418181818181818,2020-08
1046,PRLB,"Proto Labs, Inc.",3,3.0,4.0,Average,22.4,2.036363636363636,20.363636363636363,2020-08
1047,PRSC,Providence Service Corporation,1,2.0,5.0,Average,14.3,-4.283333333333334,18.583333333333336,2020-08
1048,PRSP,"Perspecta, Inc.",3,1.0,3.0,Average,-2.6,5.283333333333334,-7.883333333333335,2020-08
1049,PRU,"Prudential Financial, Inc.",5,5.0,2.0,Average,8.7,2.227272727272727,6.472727272727273,2020-08
1050,PSA,Public Storage,5,4.0,1.0,Laggard,6.3,5.6499999999999995,0.6500000000000004,2020-08
1051,PSB,"PS Business Parks, Inc.",3,3.0,1.0,Laggard,-8.5,1.591666666666667,-10.091666666666667,2020-08
1052,PSMT,"PriceSmart, Inc.",2,4.0,4.0,Leader,1.1,2.581818181818182,-1.481818181818182,2020-08
1053,PSX,Phillips 66,5,5.0,1.0,Average,-4.3,1.2000000000000002,-5.5,2020-08
1054,PTC,PTC Inc.,4,2.0,4.0,Average,6.8,0.22727272727272732,6.572727272727272,2020-08
1055,PTEN,"Patterson-UTI Energy, Inc.",1,5.0,1.0,Laggard,-0.6,2.383333333333333,-2.983333333333333,2020-08
1056,PUMP,ProPetro Holding Corp.,1,5.0,1.0,Laggard,16.9,2.383333333333333,14.516666666666666,2020-08
1057,PVH,PVH Corp.,3,1.0,1.0,Leader,14.6,7.591666666666665,7.008333333333335,2020-08
1058,PWR,"Quanta Services, Inc.",4,4.0,4.0,Leader,28.2,4.463636363636364,23.736363636363635,2020-08
1059,PXD,Pioneer Natural Resources Company,4,5.0,3.0,Average,7.2,1.4083333333333334,5.791666666666667,2020-08
1060,PYPL,PayPal Holdings Inc,5,4.0,5.0,Average,4.1,7.033333333333332,-2.9333333333333327,2020-08
1061,PZZA,"Papa John's International, Inc.",3,1.0,5.0,Laggard,4.1,3.8333333333333335,0.26666666666666616,2020-08
1062,QCOM,QUALCOMM Incorporated,5,2.0,5.0,Laggard,12.8,3.5500000000000003,9.25,2020-08
1063,QDEL,Quidel Corporation,4,3.0,5.0,Average,-37.7,3.4583333333333335,-41.15833333333334,2020-08
1064,QLYS,"Qualys, Inc.",3,3.0,5.0,Average,-14.0,5.008333333333332,-19.008333333333333,2020-08
1065,QNST,"QuinStreet, Inc.",1,2.0,3.0,Laggard,12.6,1.8909090909090913,10.709090909090909,2020-08
1066,QRVO,"Qorvo, Inc.",4,3.0,5.0,Average,0.1,3.4583333333333335,-3.3583333333333334,2020-08
1067,R,"Ryder System, Inc.",2,5.0,3.0,Leader,13.2,5.7250000000000005,7.474999999999999,2020-08
1068,RAMP,"LiveRamp Holdings, Inc.",3,4.0,3.0,Laggard,22.5,5.4,17.1,2020-08
1069,RAVN,"Raven Industries, Inc.",1,2.0,2.0,Leader,15.0,7.763636363636365,7.236363636363635,2020-08
1070,RBC,Regal Beloit Corp,3,2.0,4.0,Average,7.5,6.236363636363635,1.2636363636363646,2020-08
1071,RC,Ready Capital Corporation,1,5.0,3.0,Average,27.6,8.533333333333333,19.06666666666667,2020-08
1072,RCII,Rent-A-Center Inc,2,3.0,4.0,Average,6.2,-1.4800000000000002,7.680000000000001,2020-08
1073,RCL,Royal Caribbean Group,4,5.0,1.0,Average,41.3,7.633333333333333,33.666666666666664,2020-08
1074,RCM,R1 RCM Inc,2,1.0,5.0,Leader,6.1,0.28333333333333277,5.816666666666666,2020-08
1075,RDNT,"RadNet, Inc.",1,1.0,4.0,Average,-9.3,13.409090909090908,-22.70909090909091,2020-08
1076,RE,"Everest Re Group, Ltd.",4,5.0,4.0,Laggard,0.6,3.3090909090909095,-2.7090909090909094,2020-08
1077,REG,Regency Centers Corporation,4,5.0,1.0,Average,-1.8,7.633333333333333,-9.433333333333334,2020-08
1078,REGI,"Renewable Energy Group, Inc.",1,5.0,5.0,Average,21.2,8.7,12.5,2020-08
1079,REGN,"Regeneron Pharmaceuticals, Inc.",5,4.0,5.0,Average,-1.9,7.033333333333332,-8.933333333333332,2020-08
1080,RES,"RPC, Inc.",1,4.0,2.0,Average,5.4,2.9818181818181815,2.418181818181819,2020-08
1081,REX,REX American Resources Corporation,1,5.0,4.0,Laggard,-9.3,1.9727272727272727,-11.272727272727273,2020-08
1082,REXR,"Rexford Industrial Realty, Inc.",4,5.0,5.0,Average,2.2,0.4166666666666666,1.7833333333333337,2020-08
1083,REZI,"Resideo Technologies, Inc.",2,1.0,2.0,Average,0.6,5.845454545454545,-5.245454545454545,2020-08
1084,RF,Regions Financial Corporation,4,5.0,3.0,Average,6.4,1.4083333333333334,4.991666666666667,2020-08
1085,RGA,"Reinsurance Group of America, Incorporated",4,5.0,1.0,Average,8.4,7.633333333333333,0.7666666666666675,2020-08
1086,RGEN,Repligen Corporation,4,3.0,5.0,Average,2.7,3.4583333333333335,-0.7583333333333333,2020-08
1087,RGLD,"Royal Gold, Inc.",4,4.0,4.0,Average,-2.6,4.463636363636364,-7.063636363636364,2020-08
1088,RGNX,"REGENXBIO, Inc.",2,3.0,2.0,Average,-7.8,7.718181818181819,-15.51818181818182,2020-08
1089,RGP,"Resources Connection, Inc.",1,2.0,3.0,Average,10.0,1.8909090909090913,8.10909090909091,2020-08
1090,RGR,"Sturm, Ruger & Company, Inc.",2,4.0,5.0,Laggard,-6.3,-1.033333333333333,-5.266666666666667,2020-08
1091,RGS,Regis Corporation,1,1.0,1.0,Average,-3.8,14.166666666666664,-17.966666666666665,2020-08
1092,RH,RH,4,2.0,5.0,Average,15.0,5.041666666666667,9.958333333333332,2020-08
1093,RHI,Robert Half International Inc.,4,3.0,2.0,Leader,5.2,3.4909090909090916,1.7090909090909085,2020-08
1094,RJF,"Raymond James Financial, Inc.",4,5.0,4.0,Average,9.0,3.3090909090909095,5.6909090909090905,2020-08
1095,RL,Ralph Lauren Corporation Class A,3,4.0,2.0,Average,-3.5,2.218181818181818,-5.718181818181818,2020-08
1096,RLGY,Realogy Holdings Corp.,1,1.0,5.0,Average,22.3,0.2916666666666668,22.008333333333333,2020-08
1097,RLI,RLI Corp.,3,4.0,4.0,Laggard,6.7,2.9999999999999996,3.7000000000000006,2020-08
1098,RMAX,"RE/MAX Holdings, Inc.",1,3.0,5.0,Laggard,9.2,0.29999999999999966,8.9,2020-08
1099,RMBS,Rambus Inc.,2,4.0,5.0,Average,-9.0,-1.033333333333333,-7.966666666666667,2020-08
1100,RMD,ResMed Inc.,5,3.0,5.0,Leader,-10.5,2.891666666666668,-13.391666666666667,2020-08
1101,RNR,RenaissanceRe Holdings Ltd.,4,5.0,4.0,Average,1.9,3.3090909090909095,-1.4090909090909096,2020-08
1102,ROCK,"Gibraltar Industries, Inc.",2,3.0,5.0,Average,20.7,-4.058333333333333,24.758333333333333,2020-08
1103,ROG,Rogers Corporation,2,3.0,2.0,Average,-4.9,7.718181818181819,-12.618181818181819,2020-08
1104,ROIC,Retail Opportunity Investments Corp.,2,4.0,1.0,Laggard,2.4,5.291666666666667,-2.891666666666667,2020-08
1105,ROK,"Rockwell Automation, Inc.",5,2.0,5.0,Average,6.1,3.5500000000000003,2.5499999999999994,2020-08
1106,ROL,"Rollins, Inc.",4,2.0,5.0,Laggard,5.4,5.041666666666667,0.3583333333333334,2020-08
1107,ROP,"Roper Technologies, Inc.",5,1.0,4.0,Average,-1.2,0.2636363636363636,-1.4636363636363636,2020-08
1108,ROST,"Ross Stores, Inc.",5,4.0,1.0,Average,1.6,5.6499999999999995,-4.049999999999999,2020-08
1109,RPAI,"Retail Properties of America, Inc. Class A",2,4.0,1.0,Laggard,-0.8,5.291666666666667,-6.091666666666667,2020-08
1110,RPM,RPM International Inc.,4,2.0,4.0,Average,3.9,0.22727272727272732,3.6727272727272724,2020-08
1111,RPT,RPT Realty,1,4.0,2.0,Laggard,-5.8,2.9818181818181815,-8.781818181818181,2020-08
1112,RRC,Range Resources Corporation,2,5.0,5.0,Average,15.5,8.783333333333333,6.716666666666667,2020-08
1113,RS,Reliance Steel & Aluminum Co.,4,4.0,3.0,Average,7.4,3.19,4.210000000000001,2020-08
1114,RSG,"Republic Services, Inc.",5,1.0,2.0,Average,6.3,4.6454545454545455,1.6545454545454543,2020-08
1115,RTX,Raytheon Technologies Corporation,5,1.0,1.0,Average,8.5,7.833333333333332,0.6666666666666679,2020-08
1116,RUN,Sunrun Inc.,3,5.0,5.0,Average,54.1,5.875,48.225,2020-08
1117,RUTH,"Ruth's Hospitality Group, Inc.",1,1.0,1.0,Average,53.5,14.166666666666664,39.333333333333336,2020-08
1118,RWT,"Redwood Trust, Inc.",1,5.0,1.0,Average,-2.8,2.383333333333333,-5.183333333333333,2020-08
1119,RYN,Rayonier Inc.,3,4.0,4.0,Average,5.4,2.9999999999999996,2.400000000000001,2020-08
1120,SABR,Sabre Corp.,2,1.0,1.0,Average,-7.5,10.191666666666666,-17.691666666666666,2020-08
1121,SAFE,Safehold Inc.,3,4.0,5.0,Laggard,10.0,4.8500000000000005,5.1499999999999995,2020-08
1122,SAFM,"Sanderson Farms, Inc.",3,4.0,2.0,Laggard,4.9,2.218181818181818,2.6818181818181825,2020-08
1123,SAFT,"Safety Insurance Group, Inc.",2,4.0,3.0,Laggard,-3.1,2.072727272727272,-5.172727272727272,2020-08
1124,SAH,"Sonic Automotive, Inc. Class A",2,3.0,5.0,Average,10.9,-4.058333333333333,14.958333333333332,2020-08
1125,SAIA,"Saia, Inc.",3,4.0,5.0,Average,12.3,4.8500000000000005,7.45,2020-08
1126,SAIC,Science Applications International Corp.,3,1.0,3.0,Average,4.4,5.283333333333334,-0.8833333333333337,2020-08
1127,SAIL,"SailPoint Technologies Holdings, Inc.",3,2.0,5.0,Average,24.5,2.625,21.875,2020-08
1128,SAM,"Boston Beer Company, Inc. Class A",4,3.0,5.0,Laggard,8.8,3.4583333333333335,5.341666666666667,2020-08
1129,SANM,Sanmina-SCI Corporation,2,5.0,4.0,Average,-4.6,3.127272727272727,-7.727272727272727,2020-08
1130,SBAC,SBA Communications Corp. Class A,5,1.0,5.0,Average,-1.6,2.3833333333333333,-3.9833333333333334,2020-08
1131,SBCF,Seacoast Banking Corporation of Florida,1,3.0,3.0,Average,7.2,6.245454545454546,0.9545454545454541,2020-08
1132,SBH,"Sally Beauty Holdings, Inc.",2,1.0,3.0,Average,-3.9,1.7999999999999992,-5.699999999999999,2020-08
1133,SBNY,Signature Bank,4,5.0,3.0,Average,-5.4,1.4083333333333334,-6.808333333333334,2020-08
1134,SBRA,"Sabra Health Care REIT, Inc.",3,5.0,3.0,Average,2.6,4.833333333333335,-2.2333333333333347,2020-08
1135,SBSI,"Southside Bancshares, Inc.",1,3.0,3.0,Average,0.6,6.245454545454546,-5.645454545454546,2020-08
1136,SBUX,Starbucks Corporation,5,2.0,1.0,Average,10.9,6.675000000000001,4.225,2020-08
1137,SCHL,Scholastic Corporation,1,5.0,4.0,Average,-5.3,1.9727272727272727,-7.2727272727272725,2020-08
1138,SCHW,Charles Schwab Corporation,5,4.0,1.0,Average,7.7,5.6499999999999995,2.0500000000000007,2020-08
1139,SCI,Service Corporation International,4,2.0,2.0,Average,5.3,4.954545454545454,0.3454545454545457,2020-08
1140,SCL,Stepan Company,3,4.0,5.0,Average,5.8,4.8500000000000005,0.9499999999999993,2020-08
1141,SCSC,"ScanSource, Inc.",1,3.0,3.0,Average,7.6,6.245454545454546,1.3545454545454536,2020-08
1142,SCVL,"Shoe Carnival, Inc.",1,4.0,5.0,Average,33.9,8.883333333333333,25.016666666666666,2020-08
1143,SEDG,"SolarEdge Technologies, Inc.",4,3.0,5.0,Average,26.3,3.4583333333333335,22.84166666666667,2020-08
1144,SEE,Sealed Air Corporation,4,1.0,2.0,Average,10.1,3.763636363636365,6.336363636363634,2020-08
1145,SEIC,SEI Investments Company,4,3.0,2.0,Laggard,0.1,3.4909090909090916,-3.3909090909090915,2020-08
1146,SEM,Select Medical Holdings Corporation,3,1.0,5.0,Average,5.4,3.8333333333333335,1.5666666666666669,2020-08
1147,SF,Stifel Financial Corp.,3,4.0,3.0,Laggard,5.0,5.4,-0.40000000000000036,2020-08
1148,SFBS,ServisFirst Bancshares Inc,2,4.0,5.0,Average,0.2,-1.033333333333333,1.233333333333333,2020-08
1149,SFM,"Sprouts Farmers Markets, Inc.",3,2.0,5.0,Average,-11.5,2.625,-14.125,2020-08
1150,SFNC,Simmons First National Corporation Class A,2,5.0,3.0,Average,2.9,5.7250000000000005,-2.8250000000000006,2020-08
1151,SGH,"SMART Global Holdings, Inc.",1,2.0,4.0,Laggard,-9.6,2.4454545454545453,-12.045454545454545,2020-08
1152,SGMS,Scientific Games Corporation,2,1.0,3.0,Average,17.7,1.7999999999999992,15.9,2020-08
1153,SHAK,"Shake Shack, Inc. Class A",2,2.0,1.0,Average,40.6,12.333333333333334,28.266666666666666,2020-08
1154,SHEN,Shenandoah Telecommunications Company,3,2.0,4.0,Average,10.0,6.236363636363635,3.7636363636363646,2020-08
1155,SHOO,"Steven Madden, Ltd.",2,2.0,2.0,Average,-0.1,2.772727272727273,-2.872727272727273,2020-08
1156,SHW,Sherwin-Williams Company,5,1.0,5.0,Average,3.8,2.3833333333333333,1.4166666666666665,2020-08
1157,SIG,Signet Jewelers Limited,1,4.0,3.0,Average,60.8,9.42727272727273,51.37272727272727,2020-08
1158,SIGI,"Selective Insurance Group, Inc.",3,5.0,2.0,Average,10.5,1.6090909090909091,8.89090909090909,2020-08
1159,SITC,SITE Centers Corp.,2,5.0,1.0,Average,2.5,8.508333333333335,-6.008333333333335,2020-08
1160,SIVB,SVB Financial Group,4,5.0,5.0,Average,13.9,0.4166666666666666,13.483333333333334,2020-08
1161,SIX,Six Flags Entertainment Corporation,2,1.0,1.0,Average,25.0,10.191666666666666,14.808333333333334,2020-08
1162,SJI,"South Jersey Industries, Inc.",2,3.0,1.0,Average,-5.1,4.575,-9.675,2020-08
1163,SJM,J.M. Smucker Company,4,1.0,3.0,Average,10.7,6.125,4.574999999999999,2020-08
1164,SKT,"Tanger Factory Outlet Centers, Inc.",1,2.0,1.0,Average,-11.5,3.9333333333333336,-15.433333333333334,2020-08
1165,SKX,"Skechers U.S.A., Inc. Class A",3,4.0,2.0,Laggard,1.9,2.218181818181818,-0.3181818181818179,2020-08
1166,SKYW,"SkyWest, Inc",2,5.0,1.0,Laggard,27.9,8.508333333333335,19.391666666666666,2020-08
1167,SLAB,Silicon Laboratories Inc.,3,3.0,2.0,Average,1.9,3.5545454545454542,-1.6545454545454543,2020-08
1168,SLB,Schlumberger NV,5,3.0,1.0,Average,4.8,6.508333333333334,-1.708333333333334,2020-08
1169,SLG,SL Green Realty Corp.,3,5.0,2.0,Average,1.2,1.6090909090909091,-0.40909090909090917,2020-08
1170,SLGN,Silgan Holdings Inc.,3,1.0,5.0,Laggard,-0.2,3.8333333333333335,-4.033333333333333,2020-08
1171,SLM,SLM Corp,3,5.0,3.0,Average,12.9,4.833333333333335,8.066666666666666,2020-08
1172,SLP,"Simulations Plus, Inc.",2,2.0,5.0,Average,-15.4,-2.1416666666666666,-13.258333333333333,2020-08
1173,SMG,Scotts Miracle-Gro Company Class A,4,1.0,5.0,Average,9.8,3.2750000000000004,6.525,2020-08
1174,SMP,"Standard Motor Products, Inc.",1,3.0,5.0,Average,-0.1,0.29999999999999966,-0.3999999999999997,2020-08
1175,SMTC,Semtech Corporation,3,2.0,3.0,Average,5.2,5.627272727272728,-0.4272727272727277,2020-08
1176,SNA,Snap-on Incorporated,4,4.0,3.0,Average,2.4,3.19,-0.79,2020-08
1177,SNBR,Sleep Number Corporation,2,1.0,4.0,Average,3.2,2.0454545454545454,1.1545454545454548,2020-08
1178,SNEX,StoneX Group Inc.,1,4.0,5.0,Average,8.0,8.883333333333333,-0.8833333333333329,2020-08
1179,SNPS,"Synopsys, Inc.",5,3.0,4.0,Average,11.1,6.718181818181818,4.381818181818182,2020-08
1180,SNV,Synovus Financial Corp.,3,5.0,1.0,Average,8.5,8.008333333333333,0.49166666666666714,2020-08
1181,SNX,SYNNEX Corporation,4,3.0,4.0,Average,1.9,0.6545454545454544,1.2454545454545456,2020-08
1182,SO,Southern Company,5,5.0,3.0,Leader,-3.3,2.275,-5.574999999999999,2020-08
1183,SON,Sonoco Products Company,3,2.0,2.0,Average,3.3,0.509090909090909,2.790909090909091,2020-08
1184,SPG,"Simon Property Group, Inc.",5,3.0,1.0,Average,8.8,6.508333333333334,2.291666666666667,2020-08
1185,SPGI,"S&P Global, Inc.",5,2.0,5.0,Average,4.8,3.5500000000000003,1.2499999999999996,2020-08
1186,SPPI,"Spectrum Pharmaceuticals, Inc.",1,3.0,1.0,Laggard,40.8,13.725,27.074999999999996,2020-08
