Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Healthcare,"2,131.6",-0.4,87.7,"2,942.3",0.0,-25.8,27.3,"3,090.6",6.5,4.2,4.2,BBB,"1,994.9",22.5,"1,994.9",22.5,"1,994.9",22.5,"1,915.9",21.6,"2,333.0",26.2,"2,153.3",24.2,"2,196.9",24.7,"2,361.4",26.6,"2,361.4",26.6,"2,361.4",26.6,"2,373.9",26.7,"2,325.0",26.1,"2,163.1",24.3,"2,176.0",24.5,"2,198.7",24.7,"2,198.7",24.7,"2,198.7",24.7,"2,303.6",25.9,"2,310.7",26.0,"2,393.4",26.9,"2,466.4",27.7,"2,447.7",27.5,"2,447.7",27.5,"2,447.7",27.5,"2,447.7",27.5,"2,545.5",28.6,"2,561.5",28.8,"2,611.4",29.4,"2,544.6",28.6,"2,544.6",28.6,"2,544.6",28.6,187.9,2.1,-6.4,0.0,0.0,-4.0,21.5,-7.7,2.0,7.5,0.0,0.0,0.5,-2.1,-7.0,0.6,1.0,0.0,0.0,4.8,0.3,3.6,3.0,-0.8,0.0,0.0,0.0,4.0,0.6,1.9,-2.6,0.0,0.0
ACIW,"ACI Worldwide, Inc.",NASDAQ,Technology,"3,175.3",-6.4,116.0,"4,379.5",-0.2,-21.4,4.2,"1,346.2",4.6,7.3,5.3,AA,"3,068.7",26.5,"3,068.7",26.5,"3,068.7",26.5,"3,080.3",26.6,"3,139.4",27.1,"3,049.0",26.3,"3,113.9",26.9,"3,130.5",27.0,"3,130.5",27.0,"3,130.5",27.0,"3,028.5",26.1,"2,858.0",24.7,"2,757.2",23.8,"2,767.6",23.9,"2,822.1",24.3,"2,822.1",24.3,"2,822.1",24.3,"2,970.5",25.6,"2,918.3",25.2,"3,066.7",26.5,"3,005.3",25.9,"3,036.6",26.2,"3,036.6",26.2,"3,036.6",26.2,"3,036.6",26.2,"3,101.5",26.8,"3,171.1",27.4,"3,073.7",26.5,"3,197.8",27.6,"3,197.8",27.6,"3,197.8",27.6,127.6,1.1,-3.4,0.0,0.0,0.4,1.9,-2.9,2.1,0.5,0.0,0.0,-3.3,-5.6,-3.5,0.4,2.0,0.0,0.0,5.3,-1.8,5.1,-2.0,1.0,0.0,0.0,0.0,2.1,2.2,-3.1,4.0,0.0,0.0
ACLS,"Axcelis Technologies, Inc.",NASDAQ,Technology,767.0,12.9,32.6,781.2,0.5,10.6,19.4,419.1,2.3,5.4,5.6,B,738.1,22.5,738.1,22.5,738.1,22.5,734.8,22.4,746.9,22.8,840.3,25.6,848.5,25.8,862.8,26.2,862.8,26.2,862.8,26.2,888.0,27.0,855.1,26.0,812.3,24.7,825.0,25.1,773.2,23.5,773.2,23.5,773.2,23.5,787.4,24.0,813.0,24.7,832.7,25.3,816.6,24.8,821.9,25.0,821.9,25.0,821.9,25.0,821.9,25.0,878.1,26.7,903.4,27.5,841.6,25.6,882.7,26.9,882.7,26.9,882.7,26.9,50.2,1.5,-3.8,0.0,0.0,-0.4,1.7,12.4,1.0,1.7,0.0,0.0,2.9,-3.7,-5.0,1.6,-6.3,0.0,0.0,1.8,3.3,2.4,-1.9,0.6,0.0,0.0,0.0,6.8,2.9,-6.8,4.9,0.0,0.0
ACM,AECOM,NYSE,Industrials,"5,751.7",0.5,158.2,"6,775.1",0.0,8.3,10.7,"14,786.6",4.8,5.4,5.2,AA,"5,553.4",35.0,"5,553.4",35.0,"5,553.4",35.0,"5,456.6",34.4,"5,599.4",35.3,"5,671.8",35.4,"5,627.0",35.2,"5,785.5",36.1,"5,785.5",36.1,"5,785.5",36.1,"5,599.8",35.0,"5,260.4",32.9,"4,826.6",30.2,"4,961.1",31.0,"5,125.9",32.0,"5,125.9",32.0,"5,125.9",32.0,"5,553.4",34.7,"5,430.1",33.9,"5,686.3",35.5,"5,703.9",35.6,"5,734.3",35.8,"5,734.3",35.8,"5,734.3",35.8,"5,734.3",35.8,"6,110.5",38.2,"6,275.4",39.2,"6,192.1",38.7,"6,206.5",38.8,"6,206.5",38.8,"6,206.5",38.8,372.8,2.3,-3.4,0.0,0.0,-1.7,2.6,0.4,-0.8,2.8,0.0,0.0,-3.2,-6.1,-8.2,2.8,3.3,0.0,0.0,8.3,-2.2,4.7,0.3,0.5,0.0,0.0,0.0,6.6,2.7,-1.3,0.2,0.0,0.0
ACN,Accenture Plc Class A,NYSE,Technology,"117,971.0",12.6,635.7,"133,721.1",0.1,3.5,12.0,"44,327.0",6.7,6.7,5.3,AAA,"114,722.2",180.1,"114,722.2",180.1,"114,722.2",180.1,"114,365.5",179.5,"115,696.8",181.6,"114,906.9",180.4,"119,194.1",187.1,"120,117.8",188.6,"120,117.8",188.6,"120,117.8",188.6,"119,601.8",187.8,"118,308.6",185.7,"115,301.9",181.0,"114,658.5",180.0,"117,136.5",183.9,"117,136.5",183.9,"117,136.5",183.9,"122,787.0",192.8,"121,092.5",190.1,"124,334.9",195.2,"123,264.7",193.5,"123,398.5",193.7,"123,398.5",193.7,"123,398.5",193.7,"123,398.5",193.7,"125,112.1",196.4,"127,360.8",199.9,"128,469.2",201.7,"128,437.4",201.6,"128,437.4",201.6,"128,437.4",201.6,"4,750.1",7.5,-2.8,0.0,0.0,-0.3,1.2,-0.7,3.7,0.8,0.0,0.0,-0.4,-1.1,-2.5,-0.6,2.2,0.0,0.0,4.8,-1.4,2.7,-0.9,0.1,0.0,0.0,0.0,1.4,1.8,0.9,0.0,0.0,0.0
ADBE,Adobe Inc.,NASDAQ,Technology,"170,384.1",-3.9,482.6,"159,654.1",0.0,24.8,12.4,"12,413.3",4.1,5.9,6.9,AA,"165,662.5",343.8,"165,662.5",343.8,"165,662.5",343.8,"168,201.5",349.1,"171,583.8",356.1,"174,662.5",362.5,"176,715.0",366.8,"177,066.7",367.5,"177,066.7",367.5,"177,066.7",367.5,"178,950.5",371.4,"175,905.5",365.1,"172,754.6",358.6,"171,227.3",355.4,"176,001.9",365.3,"176,001.9",365.3,"176,001.9",365.3,"177,288.3",368.0,"179,326.3",372.2,"184,833.3",383.6,"184,129.9",382.2,"185,618.7",385.3,"185,618.7",385.3,"185,618.7",385.3,"185,618.7",385.3,"181,460.7",376.6,"180,757.3",375.2,"183,002.5",379.8,"186,264.3",386.6,"186,264.3",386.6,"186,264.3",386.6,"6,501.5",13.5,-2.8,0.0,0.0,1.5,2.0,1.8,1.2,0.2,0.0,0.0,1.1,-1.7,-1.8,-0.9,2.8,0.0,0.0,0.7,1.1,3.1,-0.4,0.8,0.0,0.0,0.0,-2.2,-0.4,1.2,1.8,0.0,0.0
ADC,Agree Realty Corporation,NYSE,Finance,"3,247.5",37.1,45.6,"3,197.9",0.5,3.2,0.3,231.4,4.3,5.2,4.6,BB,"3,122.3",62.6,"3,122.3",62.6,"3,122.3",62.6,"3,080.4",61.8,"3,145.2",63.1,"3,094.9",62.1,"3,169.7",63.6,"3,233.0",64.8,"3,233.0",64.8,"3,233.0",64.8,"3,191.6",64.0,"3,000.1",60.2,"2,916.8",58.5,"2,923.8",58.6,"2,967.7",59.5,"2,967.7",59.5,"2,967.7",59.5,"3,108.8",62.3,"3,047.5",61.1,"3,050.5",61.2,"3,090.4",62.0,"3,095.4",62.1,"3,095.4",62.1,"3,095.4",62.1,"3,095.4",62.1,"3,483.6",64.7,"3,513.8",65.3,"3,395.9",63.1,"3,380.2",62.8,"3,380.2",62.8,"3,380.2",62.8,159.3,1.8,-3.9,0.0,0.0,-1.3,2.1,-1.6,2.4,2.0,0.0,0.0,-1.3,-6.0,-2.8,0.2,1.5,0.0,0.0,4.8,-2.0,0.1,1.3,0.2,0.0,0.0,0.0,4.2,0.9,-3.4,-0.5,0.0,0.0
ADI,"Analog Devices, Inc.",NASDAQ,Technology,"40,356.9",-12.7,368.2,"43,769.0",-0.1,-2.5,9.6,"5,520.0",5.6,4.7,6.0,BBB,"38,162.3",103.6,"38,162.3",103.6,"38,162.3",103.6,"38,074.0",103.4,"39,009.2",105.9,"38,755.2",105.3,"39,160.2",106.4,"40,441.6",109.8,"40,441.6",109.8,"40,441.6",109.8,"39,922.4",108.4,"39,252.3",106.6,"38,221.2",103.8,"38,843.5",105.5,"37,484.8",101.8,"37,484.8",101.8,"37,484.8",101.8,"39,893.0",108.3,"39,152.8",106.3,"42,210.4",114.6,"40,898.8",111.0,"40,917.2",111.1,"40,917.2",111.1,"40,917.2",111.1,"40,917.2",111.1,"41,521.5",112.7,"42,250.9",114.7,"40,880.4",111.0,"41,613.6",113.0,"41,613.6",113.0,"41,613.6",113.0,"1,489.9",4.0,-5.4,0.0,0.0,-0.2,2.5,-0.7,1.0,3.3,0.0,0.0,-1.3,-1.7,-2.6,1.6,-3.5,0.0,0.0,6.4,-1.9,7.7,-3.1,0.0,0.0,0.0,0.0,1.5,1.8,-3.2,1.8,0.0,0.0
ADM,Archer-Daniels-Midland Company,NYSE,Consumer Non-Cyclicals,"20,694.7",24.7,557.0,"25,802.4",0.5,-12.5,13.0,"64,277.0",6.1,3.8,3.9,A,"19,509.0",35.1,"19,509.0",35.1,"19,509.0",35.1,"19,309.1",34.8,"19,420.2",35.0,"19,109.1",34.4,"19,309.1",34.8,"20,214.5",36.4,"20,214.5",36.4,"20,214.5",36.4,"19,681.2",35.4,"19,297.9",34.7,"18,798.0",33.8,"18,975.8",34.2,"18,953.5",34.1,"18,953.5",34.1,"18,953.5",34.1,"19,886.8",35.8,"19,342.4",34.8,"19,636.8",35.4,"19,509.0",35.1,"19,653.5",35.4,"19,653.5",35.4,"19,653.5",35.4,"19,653.5",35.4,"20,625.6",37.1,"21,664.4",39.0,"21,664.4",39.0,"21,836.6",39.3,"21,836.6",39.3,"21,836.6",39.3,935.4,1.7,-5.4,0.0,0.0,-1.0,0.6,-1.6,1.0,4.7,0.0,0.0,-2.6,-1.9,-2.6,0.9,-0.1,0.0,0.0,4.9,-2.7,1.5,-0.7,0.7,0.0,0.0,0.0,4.9,5.0,0.0,0.8,0.0,0.0
ADNT,Adient plc,NYSE,Consumer Cyclicals,"1,405.0",-8.6,93.8,"1,989.0",-0.4,-34.9,18.5,"12,994.0",2.8,5.9,3.7,B,"1,345.9",14.4,"1,345.9",14.4,"1,345.9",14.4,"1,389.1",14.8,"1,428.5",15.2,"1,424.1",15.2,"1,453.2",15.5,"1,666.4",17.8,"1,666.4",17.8,"1,666.4",17.8,"1,618.5",17.2,"1,567.8",16.7,"1,452.3",15.5,"1,457.9",15.5,"1,491.7",15.9,"1,491.7",15.9,"1,491.7",15.9,"1,595.9",17.0,"1,532.1",16.3,"1,565.9",16.7,"1,578.1",16.8,"1,580.9",16.8,"1,580.9",16.8,"1,580.9",16.8,"1,580.9",16.8,"1,645.7",17.5,"1,706.7",18.2,"1,606.3",17.1,"1,596.9",17.0,"1,596.9",17.0,"1,596.9",17.0,101.7,1.1,-4.2,0.0,0.0,3.2,2.8,-0.4,2.0,14.7,0.0,0.0,-2.9,-3.1,-7.4,0.4,2.3,0.0,0.0,7.0,-4.0,2.2,0.8,0.2,0.0,0.0,0.0,4.1,3.7,-5.9,-0.6,0.0,0.0
ADP,"Automatic Data Processing, Inc.",NASDAQ,Business Services,"63,047.4",4.5,431.8,"73,775.0",0.0,-4.7,4.3,"14,589.8",10.0,6.2,4.4,A,"60,348.9",140.4,"60,348.9",140.4,"60,348.9",140.4,"62,093.8",144.5,"62,669.7",145.8,"62,128.2",144.6,"63,507.8",147.8,"62,747.1",146.0,"62,747.1",146.0,"62,747.1",146.0,"62,149.7",144.6,"60,911.9",141.7,"57,839.0",134.6,"57,998.1",135.0,"57,955.1",134.9,"57,955.1",134.9,"57,955.1",134.9,"58,621.2",136.4,"57,203.0",133.1,"57,925.0",134.8,"57,297.5",133.3,"57,963.7",134.9,"57,963.7",134.9,"57,963.7",134.9,"57,963.7",134.9,"59,704.3",138.9,"62,175.5",144.7,"62,231.3",144.8,"62,957.7",146.5,"62,957.7",146.5,"62,957.7",146.5,"2,234.2",5.2,-4.3,0.0,0.0,2.9,0.9,-0.9,2.2,-1.2,0.0,0.0,-1.0,-2.0,-5.0,0.3,-0.1,0.0,0.0,1.1,-2.4,1.3,-1.1,1.2,0.0,0.0,0.0,3.0,4.1,0.1,1.2,0.0,0.0
ADS,Alliance Data Systems Corporation,NYSE,Finance,"2,384.7",10.1,47.6,"5,167.5",0.1,-66.4,0.3,"5,259.7",10.0,6.7,2.4,BB,"2,208.9",46.4,"2,208.9",46.4,"2,208.9",46.4,"2,207.0",46.3,"2,159.4",45.3,"2,081.8",43.7,"2,167.0",45.5,"2,247.0",47.2,"2,247.0",47.2,"2,247.0",47.2,"2,048.9",43.0,"1,927.5",40.5,"1,765.1",37.1,"1,875.6",39.4,"1,818.4",38.2,"1,818.4",38.2,"1,818.4",38.2,"2,135.1",44.8,"2,031.3",42.7,"2,099.4",44.1,"2,050.8",43.1,"2,002.7",42.1,"2,002.7",42.1,"2,002.7",42.1,"2,002.7",42.1,"2,353.7",49.4,"2,476.1",52.0,"2,333.7",49.0,"2,206.6",46.3,"2,206.6",46.3,"2,206.6",46.3,172.6,3.6,-7.4,0.0,0.0,-0.1,-2.2,-3.6,4.1,3.7,0.0,0.0,-8.8,-5.9,-8.4,6.3,-3.0,0.0,0.0,17.4,-4.9,3.4,-2.3,-2.3,0.0,0.0,0.0,17.5,5.2,-5.8,-5.4,0.0,0.0
ADSK,"Autodesk, Inc.",NASDAQ,Technology,"41,079.0",-12.8,219.6,"40,367.3",-0.1,7.6,20.3,"3,527.4",4.9,7.3,5.9,AA,"38,394.2",174.9,"38,394.2",174.9,"38,394.2",174.9,"39,030.8",177.8,"39,621.4",180.5,"39,783.8",181.2,"40,329.8",184.0,"40,393.3",184.3,"40,393.3",184.3,"40,393.3",184.3,"40,417.5",184.4,"39,665.7",181.0,"38,764.8",176.9,"38,986.2",177.9,"39,610.9",180.7,"39,610.9",180.7,"39,610.9",180.7,"41,666.8",190.1,"42,677.2",194.7,"43,100.3",196.6,"42,686.0",194.8,"42,911.8",195.8,"42,911.8",195.8,"42,911.8",195.8,"42,911.8",195.8,"43,733.7",199.5,"43,795.1",199.8,"44,413.2",202.6,"46,111.8",210.4,"46,111.8",210.4,"46,111.8",210.4,"2,389.4",11.0,-6.5,0.0,0.0,1.7,1.5,0.4,1.5,0.2,0.0,0.0,0.1,-1.9,-2.3,0.6,1.6,0.0,0.0,5.2,2.4,1.0,-1.0,0.5,0.0,0.0,0.0,1.9,0.1,1.4,3.8,0.0,0.0
ADTN,"ADTRAN, Inc.",NASDAQ,Technology,494.3,7.2,48.0,473.0,0.7,-38.1,15.1,473.1,2.5,6.6,6.1,AA,479.9,10.0,479.9,10.0,479.9,10.0,480.8,10.0,484.2,10.1,493.8,10.3,560.2,11.7,547.4,11.4,547.4,11.4,547.4,11.4,511.7,10.7,530.4,11.1,493.0,10.3,493.5,10.3,498.8,10.4,498.8,10.4,498.8,10.4,527.1,11.0,527.5,11.0,528.0,11.0,524.7,10.9,537.1,11.2,537.1,11.2,537.1,11.2,537.1,11.2,534.2,11.1,545.8,11.4,534.2,11.1,546.7,11.4,546.7,11.4,546.7,11.4,25.6,0.5,-2.9,0.0,0.0,0.2,0.7,2.0,13.4,-2.3,0.0,0.0,-6.3,3.7,-7.1,0.1,1.1,0.0,0.0,5.7,0.1,0.1,-0.6,2.4,0.0,0.0,0.0,-0.5,2.2,-2.1,2.3,0.0,0.0
ADUS,Addus HomeCare Corporation,NASDAQ,Healthcare,"1,260.6",9.2,15.6,"1,512.6",0.1,19.7,23.0,734.6,5.1,4.3,5.9,A,"1,251.7",80.5,"1,251.7",80.5,"1,251.7",80.5,"1,150.1",73.9,"1,379.3",88.7,"1,297.2",83.4,"1,291.4",83.0,"1,285.3",82.6,"1,285.3",82.6,"1,285.3",82.6,"1,303.4",83.8,"1,281.1",82.3,"1,269.1",81.6,"1,257.3",80.8,"1,304.3",83.8,"1,304.3",83.8,"1,304.3",83.8,"1,399.2",89.9,"1,384.8",89.0,"1,413.5",90.9,"1,431.0",92.0,"1,446.7",93.0,"1,446.7",93.0,"1,446.7",93.0,"1,446.7",93.0,"1,499.9",96.4,"1,515.0",97.4,"1,507.2",96.9,"1,539.7",99.0,"1,539.7",99.0,"1,539.7",99.0,107.1,6.9,-0.7,0.0,0.0,-8.1,19.9,-6.0,-0.4,-0.5,0.0,0.0,1.4,-1.7,-0.9,-0.9,3.7,0.0,0.0,7.3,-1.0,2.1,1.2,1.1,0.0,0.0,0.0,3.7,1.0,-0.5,2.2,0.0,0.0
AEE,Ameren Corporation,NYSE,Utilities,"17,950.1",31.1,246.2,"18,895.1",0.4,3.4,4.6,"5,813.0",5.3,6.6,4.7,BBB,"17,629.4",71.5,"17,629.4",71.5,"17,629.4",71.5,"17,626.9",71.4,"17,802.1",72.2,"17,232.1",69.8,"17,185.2",69.7,"17,483.8",70.9,"17,483.8",70.9,"17,483.8",70.9,"17,476.4",70.8,"17,028.1",69.0,"16,875.0",68.4,"16,966.4",68.7,"16,976.2",68.8,"16,976.2",68.8,"16,976.2",68.8,"17,832.9",72.2,"17,442.9",70.7,"17,363.9",70.3,"17,109.6",69.3,"17,237.9",69.8,"17,237.9",69.8,"17,237.9",69.8,"17,237.9",69.8,"17,470.0",70.8,"17,408.3",70.5,"18,255.1",73.9,"18,450.2",74.7,"18,450.2",74.7,"18,450.2",74.7,442.5,1.8,-1.8,0.0,0.0,0.0,1.0,-3.2,-0.3,1.7,0.0,0.0,0.0,-2.6,-0.9,0.5,0.1,0.0,0.0,5.0,-2.2,-0.5,-1.5,0.8,0.0,0.0,0.0,1.3,-0.4,4.9,1.1,0.0,0.0
AEGN,Aegion Corporation,NASDAQ,Industrials,494.4,2.2,30.7,688.1,0.1,-19.4,2.0,"1,150.7",6.3,4.6,3.6,A,453.4,14.7,453.4,14.7,453.4,14.7,454.7,14.8,443.6,14.4,421.7,13.7,429.0,14.0,435.4,14.2,435.4,14.2,435.4,14.2,409.3,13.3,390.9,12.7,378.9,12.4,371.6,12.1,378.0,12.3,378.0,12.3,378.0,12.3,416.5,13.6,401.3,13.1,435.1,14.2,431.4,14.1,436.6,14.2,436.6,14.2,436.6,14.2,436.6,14.2,465.5,15.2,484.8,15.8,457.8,14.9,460.6,15.0,460.6,15.0,460.6,15.0,30.4,1.0,-8.3,0.0,0.0,0.3,-2.4,-4.9,2.1,1.5,0.0,0.0,-6.0,-4.5,-3.1,-1.9,1.7,0.0,0.0,10.2,-3.6,8.4,-0.8,1.2,0.0,0.0,0.0,6.6,4.2,-5.6,0.6,0.0,0.0
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Technology,"2,135.4",7.6,38.4,"2,727.6",0.1,-2.7,25.8,"1,168.7",4.9,6.8,3.7,BB,"2,040.2",53.1,"2,040.2",53.1,"2,040.2",53.1,"2,039.4",53.1,"2,105.5",54.8,"2,248.5",58.8,"2,295.9",60.0,"2,408.1",62.9,"2,408.1",62.9,"2,408.1",62.9,"2,411.9",63.0,"2,314.3",60.5,"2,258.4",59.0,"2,308.2",60.3,"2,233.9",58.4,"2,233.9",58.4,"2,233.9",58.4,"2,355.2",61.6,"2,389.3",62.4,"2,483.4",64.9,"2,389.7",62.5,"2,381.3",62.2,"2,381.3",62.2,"2,381.3",62.2,"2,381.3",62.2,"2,490.7",65.1,"2,529.4",66.1,"2,495.7",65.2,"2,557.3",66.8,"2,557.3",66.8,"2,557.3",66.8,157.3,4.2,-4.5,0.0,0.0,0.0,3.2,7.2,2.1,4.9,0.0,0.0,0.2,-4.0,-2.4,2.2,-3.2,0.0,0.0,5.4,1.4,3.9,-3.8,-0.4,0.0,0.0,0.0,4.6,1.6,-1.3,2.5,0.0,0.0
AEL,American Equity Investment Life Holding Company,NYSE,Finance,"1,923.8",50.2,91.1,"2,725.0",1.7,-26.5,11.1,"2,125.6",3.2,6.8,3.6,BB,"1,787.5",19.5,"1,787.5",19.5,"1,787.5",19.5,"1,764.6",19.3,"1,753.6",19.2,"1,629.1",17.8,"1,849.7",20.2,"1,981.5",21.7,"1,981.5",21.7,"1,981.5",21.7,"1,899.2",20.8,"1,730.8",18.9,"1,535.8",16.8,"1,631.0",17.8,"1,650.2",18.0,"1,650.2",18.0,"1,650.2",18.0,"1,827.8",20.0,"1,727.1",18.9,"1,855.2",20.3,"1,862.6",20.4,"1,823.2",19.9,"1,823.2",19.9,"1,823.2",19.9,"1,823.2",19.9,"2,002.6",21.9,"2,101.4",23.0,"2,021.8",22.1,"1,985.2",21.7,"1,985.2",21.7,"1,985.2",21.7,140.0,1.5,-7.1,0.0,0.0,-1.3,-0.6,-7.1,13.5,7.1,0.0,0.0,-4.2,-8.9,-11.3,6.2,1.2,0.0,0.0,10.8,-5.5,7.4,0.4,-2.1,0.0,0.0,0.0,9.8,4.9,-3.8,-1.8,0.0,0.0
AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Cyclicals,"1,315.7",7.2,167.0,"2,454.7",0.5,-64.9,18.2,"3,816.2",4.9,3.9,5.3,A,"1,282.6",7.8,"1,282.6",7.8,"1,282.6",7.8,"1,233.0",7.5,"1,198.2",7.2,"1,229.7",7.4,"1,249.5",7.6,"1,338.9",8.1,"1,338.9",8.1,"1,338.9",8.1,"1,315.7",8.0,"1,266.1",7.7,"1,259.5",7.6,"1,252.8",7.6,"1,330.6",8.0,"1,330.6",8.0,"1,330.6",8.0,"1,449.8",8.8,"1,433.2",8.7,"1,400.1",8.5,"1,484.5",9.0,"1,484.5",9.0,"1,484.5",9.0,"1,484.5",9.0,"1,484.5",9.0,"1,577.2",9.5,"1,704.7",10.3,"1,578.9",9.5,"1,516.0",9.2,"1,516.0",9.2,"1,516.0",9.2,127.0,0.8,-2.5,0.0,0.0,-3.9,-2.8,2.6,1.6,7.2,0.0,0.0,-1.7,-3.8,-0.5,-0.5,6.2,0.0,0.0,9.0,-1.1,-2.3,6.0,0.0,0.0,0.0,0.0,6.2,8.1,-7.4,-4.0,0.0,0.0
AEP,"American Electric Power Company, Inc.",NASDAQ,Utilities,"41,125.6",39.6,494.2,"46,704.0",0.4,1.1,5.6,"15,153.5",6.1,6.0,5.8,A,"40,274.5",81.4,"40,274.5",81.4,"40,274.5",81.4,"41,095.9",83.1,"41,224.5",83.3,"39,061.9",78.8,"38,952.8",78.6,"39,577.3",79.9,"39,577.3",79.9,"39,577.3",79.9,"39,235.3",79.2,"38,610.9",77.9,"38,521.7",77.7,"38,705.0",78.1,"38,868.6",78.4,"38,868.6",78.4,"38,868.6",78.4,"39,587.2",79.9,"38,229.3",77.1,"38,531.6",77.8,"38,343.3",77.4,"39,042.0",78.8,"39,042.0",78.8,"39,042.0",78.8,"39,042.0",78.8,"39,607.0",79.9,"40,360.3",81.4,"42,174.1",85.1,"42,248.5",85.3,"42,248.5",85.3,"42,248.5",85.3,"1,228.5",2.5,-2.1,0.0,0.0,2.0,0.3,-5.4,-0.3,1.6,0.0,0.0,-0.9,-1.6,-0.2,0.5,0.4,0.0,0.0,1.8,-3.4,0.8,-0.5,1.8,0.0,0.0,0.0,1.4,1.9,4.5,0.2,0.0,0.0
AES,AES Corporation,NYSE,Utilities,"8,808.2",2.2,664.0,"13,211.5",0.1,-18.3,-3.5,"9,613.0",5.9,7.2,6.7,AA,"8,602.1",12.9,"8,602.1",12.9,"8,602.1",12.9,"8,515.7",12.8,"8,675.2",13.1,"8,329.5",12.5,"8,058.7",12.1,"8,557.4",12.9,"8,557.4",12.9,"8,557.4",12.9,"8,244.9",12.4,"8,291.4",12.5,"7,719.6",11.6,"7,859.2",11.8,"7,812.7",11.8,"7,812.7",11.8,"7,812.7",11.8,"8,670.4",13.0,"8,517.5",12.8,"8,623.9",13.0,"8,185.0",12.3,"8,138.5",12.2,"8,138.5",12.2,"8,138.5",12.2,"8,138.5",12.2,"8,564.0",12.9,"8,490.9",12.8,"8,570.7",12.9,"8,304.7",12.5,"8,304.7",12.5,"8,304.7",12.5,291.4,0.4,-2.3,0.0,0.0,-1.0,1.9,-4.0,-3.3,6.2,0.0,0.0,-3.7,0.6,-6.9,1.8,-0.6,0.0,0.0,11.0,-1.8,1.2,-5.1,-0.6,0.0,0.0,0.0,5.2,-0.9,0.9,-3.1,0.0,0.0
AFG,"American Financial Group, Inc.",NYSE,Finance,"5,952.1",66.7,90.3,"9,887.8",0.6,-30.8,-2.9,"7,420.0",4.8,5.3,4.2,BB,"5,572.9",62.0,"5,572.9",62.0,"5,572.9",62.0,"5,540.6",61.7,"5,492.1",61.1,"5,256.6",58.5,"5,596.3",62.3,"5,907.2",65.7,"5,907.2",65.7,"5,907.2",65.7,"5,709.5",63.5,"5,377.0",59.9,"4,902.7",54.6,"4,968.2",55.3,"4,891.0",54.4,"4,891.0",54.4,"4,891.0",54.4,"5,211.7",58.0,"5,020.4",55.9,"5,218.0",58.1,"5,436.3",60.5,"5,373.4",59.8,"5,373.4",59.8,"5,373.4",59.8,"5,373.4",59.8,"5,762.4",64.1,"6,020.3",67.0,"5,719.3",63.7,"5,412.1",60.2,"5,412.1",60.2,"5,412.1",60.2,320.3,3.6,-6.4,0.0,0.0,-0.6,-0.9,-4.3,6.5,5.6,0.0,0.0,-3.3,-5.8,-8.8,1.3,-1.6,0.0,0.0,6.6,-3.7,3.9,4.2,-1.2,0.0,0.0,0.0,7.2,4.5,-5.0,-5.4,0.0,0.0
