Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Healthcare,"2,621.7",-0.4,87.7,"2,942.3",0.0,-2.7,-38.0,"3,090.6",6.5,4.2,4.2,BBB,"2,621.7",29.6,"2,648.2",29.9,"2,600.0",29.4,"2,741.5",31.0,"2,710.6",30.6,"2,608.8",29.5,"2,608.8",29.5,"2,608.8",29.5,"2,369.9",26.8,"2,323.9",26.3,"2,070.8",23.4,"1,738.3",19.6,"1,937.2",21.8,"1,937.2",21.8,"1,937.2",21.8,"1,525.2",17.2,"1,260.7",14.2,"1,051.1",11.8,"1,303.3",14.7,"1,117.7",12.6,"1,117.7",12.6,"1,117.7",12.6,"1,045.8",11.8,"1,114.2",12.6,"1,224.3",13.8,"1,603.4",18.1,"1,600.7",18.0,"1,600.7",18.0,"1,600.7",18.0,"1,637.1",18.4,"1,629.1",18.4,593.1,6.7,0.0,1.1,-1.8,5.4,-1.1,-3.8,0.0,0.0,-9.2,-1.9,-10.9,-16.3,11.4,0.0,0.0,-21.3,-17.3,-16.6,24.0,-14.2,0.0,0.0,-6.4,6.5,9.9,31.0,-0.2,0.0,0.0,2.3,-0.5
ACIW,"ACI Worldwide, Inc.",NASDAQ,Technology,"3,236.5",-6.4,116.0,"4,379.5",-0.2,-15.7,-13.3,"1,346.2",4.6,7.3,5.3,AA,"3,236.5",27.9,"3,395.6",29.2,"3,334.1",28.7,"3,486.2",30.0,"3,415.4",29.4,"3,459.5",29.8,"3,459.5",29.8,"3,459.5",29.8,"3,360.8",28.9,"3,266.7",28.1,"3,035.6",26.1,"2,943.3",25.3,"3,103.0",26.7,"3,103.0",26.7,"3,103.0",26.7,"2,652.4",22.8,"2,953.2",25.4,"2,460.8",21.2,"2,772.0",23.9,"2,565.3",22.1,"2,565.3",22.1,"2,565.3",22.1,"2,496.8",21.5,"2,630.3",22.7,"2,782.5",24.0,"2,905.6",25.0,"2,690.7",23.2,"2,690.7",23.2,"2,690.7",23.2,"2,741.8",23.6,"2,804.5",24.2,339.1,2.9,0.0,4.9,-1.8,4.6,-2.0,1.3,0.0,0.0,-2.9,-2.8,-7.1,-3.0,5.4,0.0,0.0,-14.5,11.3,-16.7,12.6,-7.5,0.0,0.0,-2.7,5.3,5.8,4.4,-7.4,0.0,0.0,1.9,2.3
ACLS,"Axcelis Technologies, Inc.",NASDAQ,Technology,793.8,12.9,32.6,781.2,0.5,13.6,-23.7,419.1,2.3,5.4,5.6,B,793.8,24.0,792.5,24.0,777.9,23.5,799.4,24.2,767.7,23.2,776.6,23.5,776.6,23.5,776.6,23.5,723.0,21.9,744.8,22.5,698.8,21.1,631.0,19.1,668.7,20.2,668.7,20.2,668.7,20.2,552.9,16.7,621.4,18.8,456.6,13.8,444.1,13.4,450.0,13.6,450.0,13.6,450.0,13.6,495.7,15.0,582.4,17.6,565.2,17.1,654.8,19.8,587.0,17.7,587.0,17.7,587.0,17.7,603.9,18.3,605.9,18.3,117.8,3.6,0.0,-0.2,-1.8,2.8,-4.0,1.2,0.0,0.0,-6.9,3.0,-6.2,-9.7,6.0,0.0,0.0,-17.3,12.4,-26.5,-2.8,1.3,0.0,0.0,10.1,17.5,-3.0,15.9,-10.4,0.0,0.0,2.9,0.3
ACM,AECOM,NYSE,Industrials,"7,128.5",0.5,158.2,"6,775.1",0.0,42.5,-33.6,"14,786.6",4.8,5.4,5.2,AA,"7,128.5",44.9,"7,241.1",45.7,"7,561.6",47.7,"7,928.0",50.0,"7,491.8",47.2,"7,103.1",44.8,"7,103.1",44.8,"7,103.1",44.8,"6,111.7",38.5,"6,254.5",39.4,"5,773.9",36.4,"4,893.5",30.9,"5,298.0",33.4,"5,298.0",33.4,"5,298.0",33.4,"4,403.4",27.8,"4,430.3",27.9,"3,778.4",23.8,"4,060.7",25.6,"4,052.8",25.6,"4,052.8",25.6,"4,052.8",25.6,"3,889.4",24.5,"4,102.0",25.9,"4,292.3",27.1,"4,701.6",29.6,"4,560.4",28.8,"4,560.4",28.8,"4,560.4",28.8,"4,533.4",28.6,"4,734.9",29.9,"1,328.4",8.4,0.0,1.6,4.4,4.8,-5.5,-5.2,0.0,0.0,-14.0,2.3,-7.7,-15.2,8.3,0.0,0.0,-16.9,0.6,-14.7,7.5,-0.2,0.0,0.0,-4.0,5.5,4.6,9.5,-3.0,0.0,0.0,-0.6,4.4
ACN,Accenture Plc Class A,NYSE,Technology,"114,682.5",12.6,635.7,"133,721.1",0.1,11.8,-9.6,"44,327.0",6.7,6.7,5.3,AAA,"114,682.5",180.6,"120,372.5",189.6,"115,717.6",182.2,"119,934.3",188.9,"115,933.6",182.6,"113,514.0",178.8,"113,514.0",178.8,"113,514.0",178.8,"104,217.0",164.1,"110,853.2",174.6,"104,852.0",165.1,"96,863.2",152.5,"105,741.1",166.5,"105,741.1",166.5,"105,741.1",166.5,"96,869.6",152.5,"100,152.7",157.7,"95,986.8",151.2,"100,968.8",158.5,"95,515.8",149.9,"95,515.8",149.9,"95,515.8",149.9,"91,534.4",143.7,"99,917.7",156.9,"96,713.4",151.8,"109,148.2",171.3,"103,759.0",162.9,"103,759.0",162.9,"103,759.0",162.9,"108,179.9",169.8,"104,001.0",163.3,"7,898.5",12.6,0.0,5.0,-3.9,3.6,-3.3,-2.1,0.0,0.0,-8.2,6.4,-5.4,-7.6,9.2,0.0,0.0,-8.4,3.4,-4.2,4.9,-5.4,0.0,0.0,-4.2,9.2,-3.2,12.9,-4.9,0.0,0.0,4.3,-3.9
ADBE,Adobe Inc.,NASDAQ,Technology,"168,324.0",-3.9,482.6,"159,654.1",0.0,30.7,-7.8,"12,413.3",4.1,5.9,6.9,AA,"168,324.0",345.1,"174,111.8",360.3,"168,341.6",348.3,"175,837.1",363.9,"169,641.6",351.0,"162,750.2",336.8,"162,750.2",336.8,"162,750.2",336.8,"147,778.5",305.8,"160,628.6",332.4,"152,340.6",315.2,"137,731.4",285.0,"162,136.4",335.5,"162,136.4",335.5,"162,136.4",335.5,"138,229.1",286.0,"150,687.8",311.8,"142,375.6",294.6,"148,609.8",307.5,"142,728.4",295.3,"142,728.4",295.3,"142,728.4",295.3,"148,493.8",307.3,"149,813.1",310.0,"147,836.5",305.9,"155,462.7",322.7,"147,349.2",305.8,"147,349.2",305.8,"147,349.2",305.8,"153,400.6",318.4,"153,328.3",318.2,"10,544.4",21.6,0.0,4.4,-3.3,4.5,-3.5,-4.1,0.0,0.0,-9.2,8.7,-5.2,-9.6,17.7,0.0,0.0,-14.7,9.0,-5.5,4.4,-4.0,0.0,0.0,4.0,0.9,-1.3,5.5,-5.2,0.0,0.0,4.1,0.0
ADC,Agree Realty Corporation,NYSE,Finance,"3,272.8",37.1,45.6,"3,197.9",0.5,13.2,-13.0,231.4,4.3,5.2,4.6,BB,"3,272.8",71.8,"3,388.5",74.4,"3,391.3",74.4,"3,538.5",77.7,"3,507.0",77.0,"3,492.9",76.7,"3,492.9",76.7,"3,492.9",76.7,"3,320.2",72.9,"3,468.8",76.1,"3,306.1",72.6,"3,085.1",67.7,"3,317.0",72.8,"3,317.0",72.8,"3,317.0",72.8,"2,596.5",57.0,"2,769.7",60.8,"2,213.3",48.6,"2,361.4",51.8,"2,402.0",52.7,"2,402.0",52.7,"2,402.0",52.7,"2,423.8",53.2,"2,612.1",57.3,"2,716.4",59.6,"2,862.7",62.8,"2,873.2",63.1,"2,873.2",63.1,"2,873.2",63.1,"2,999.7",63.8,"2,909.4",61.9,421.6,9.3,0.0,3.5,0.1,4.3,-0.9,-0.4,0.0,0.0,-4.9,4.5,-4.7,-6.7,7.5,0.0,0.0,-21.7,6.7,-20.1,6.7,1.7,0.0,0.0,0.9,7.8,4.0,5.4,0.4,0.0,0.0,1.2,-3.0
ADI,"Analog Devices, Inc.",NASDAQ,Technology,"40,154.4",-12.7,368.2,"43,769.0",-0.1,2.6,-17.8,"5,520.0",5.6,4.7,6.0,BBB,"40,154.4",109.1,"40,971.8",111.3,"39,473.2",107.2,"41,410.0",112.5,"40,088.1",108.9,"39,399.5",107.0,"39,399.5",107.0,"39,399.5",107.0,"35,905.1",97.5,"37,720.5",102.4,"34,763.7",94.4,"33,143.5",90.0,"36,744.7",99.8,"36,744.7",99.8,"36,744.7",99.8,"30,639.6",83.2,"35,142.9",95.4,"30,278.7",82.2,"33,257.6",90.3,"31,328.2",85.1,"31,328.2",85.1,"31,328.2",85.1,"31,357.6",85.2,"34,513.3",93.7,"34,745.2",94.4,"34,104.5",92.6,"32,650.1",88.7,"32,650.1",88.7,"32,650.1",88.7,"33,497.0",91.0,"33,010.9",89.7,"3,401.8",9.2,0.0,2.0,-3.7,4.9,-3.2,-1.7,0.0,0.0,-8.9,5.1,-7.8,-4.7,10.9,0.0,0.0,-16.6,14.7,-13.8,9.8,-5.8,0.0,0.0,0.1,10.1,0.7,-1.8,-4.3,0.0,0.0,2.6,-1.5
ADM,Archer-Daniels-Midland Company,NYSE,Consumer Non-Cyclicals,"21,004.5",24.7,557.0,"25,802.4",0.5,-7.9,-6.6,"64,277.0",6.1,3.8,3.9,A,"21,004.5",37.7,"21,668.3",38.8,"21,233.2",38.1,"21,964.0",39.4,"21,383.8",38.3,"20,998.9",37.6,"20,998.9",37.6,"20,998.9",37.6,"19,693.4",35.3,"20,708.8",37.1,"19,565.1",35.1,"17,595.8",31.5,"19,325.2",34.6,"19,325.2",34.6,"19,325.2",34.6,"18,231.8",32.7,"19,671.1",35.3,"18,421.4",33.0,"18,666.9",33.5,"17,076.9",30.6,"17,076.9",30.6,"17,076.9",30.6,"16,351.7",29.3,"18,030.9",32.3,"18,242.9",32.7,"19,201.4",34.5,"18,666.5",33.5,"18,666.5",33.5,"18,666.5",33.5,"19,964.8",35.8,"19,602.6",35.2,"1,504.1",2.7,0.0,3.2,-2.0,3.4,-2.6,-1.8,0.0,0.0,-6.2,5.2,-5.5,-10.1,9.8,0.0,0.0,-5.7,7.9,-6.4,1.3,-8.5,0.0,0.0,-4.2,10.3,1.2,5.4,-2.8,0.0,0.0,7.0,-1.8
ADNT,Adient plc,NYSE,Consumer Cyclicals,"2,244.5",-8.6,93.8,"1,989.0",-0.4,24.1,-62.1,"12,994.0",2.8,5.9,3.7,B,"2,244.5",23.9,"2,206.9",23.5,"2,045.6",21.8,"2,055.9",21.9,"1,871.2",20.0,"1,890.9",20.2,"1,890.9",20.2,"1,890.9",20.2,"1,595.4",17.0,"1,604.8",17.1,"1,542.9",16.5,"1,241.8",13.2,"1,308.4",14.0,"1,308.4",14.0,"1,308.4",14.0,894.8,9.5,797.2,8.5,612.5,6.5,797.2,8.5,807.6,8.6,807.6,8.6,807.6,8.6,892.9,9.5,"1,085.2",11.6,"1,073.9",11.5,"1,089.9",11.6,860.1,9.2,860.1,9.2,860.1,9.2,877.0,9.4,850.7,9.1,503.1,5.4,0.0,-1.7,-7.3,0.5,-9.0,1.1,0.0,0.0,-15.6,0.6,-3.9,-19.5,5.4,0.0,0.0,-31.6,-10.9,-23.2,30.2,1.3,0.0,0.0,10.6,21.5,-1.0,1.5,-21.1,0.0,0.0,2.0,-3.0
ADP,"Automatic Data Processing, Inc.",NASDAQ,Business Services,"66,809.6",4.5,431.8,"73,775.0",0.0,2.7,-11.1,"14,589.8",10.0,6.2,4.4,A,"66,809.6",154.7,"70,375.9",163.0,"67,025.5",155.2,"70,976.0",164.4,"69,369.9",160.7,"68,713.7",159.2,"68,713.7",159.2,"68,713.7",159.2,"65,160.3",150.9,"66,671.5",154.4,"63,903.9",148.0,"56,248.9",130.3,"62,388.5",144.5,"62,388.5",144.5,"62,388.5",144.5,"52,872.6",122.5,"55,864.7",129.4,"50,774.3",117.6,"50,675.0",117.4,"48,382.4",112.1,"48,382.4",112.1,"48,382.4",112.1,"47,091.4",109.1,"52,225.0",121.0,"52,928.7",122.6,"59,176.2",137.1,"56,723.8",131.4,"56,723.8",131.4,"56,723.8",131.4,"59,504.3",137.8,"59,012.1",136.7,"7,541.2",17.5,0.0,5.3,-4.8,5.9,-2.3,-0.9,0.0,0.0,-5.2,2.3,-4.2,-12.0,10.9,0.0,0.0,-15.3,5.7,-9.1,-0.2,-4.5,0.0,0.0,-2.7,10.9,1.3,11.8,-4.1,0.0,0.0,4.9,-0.8
ADS,Alliance Data Systems Corporation,NYSE,Finance,"4,090.3",10.1,47.6,"5,167.5",0.1,-49.1,-60.8,"5,259.7",10.0,6.7,2.4,BB,"4,090.3",85.9,"4,099.3",86.1,"3,795.0",79.7,"3,843.1",80.7,"3,534.4",74.2,"3,458.2",72.6,"3,458.2",72.6,"3,458.2",72.6,"3,001.5",63.0,"3,027.2",63.6,"2,728.1",57.3,"2,229.9",46.8,"2,358.0",49.5,"2,358.0",49.5,"2,358.0",49.5,"1,719.8",36.1,"1,470.3",30.9,"1,076.9",22.6,"1,208.8",25.4,"1,312.1",27.6,"1,312.1",27.6,"1,312.1",27.6,"1,477.4",31.0,"2,000.8",42.0,"1,834.1",38.5,"1,788.4",37.6,"1,737.0",36.5,"1,737.0",36.5,"1,737.0",36.5,"1,633.6",34.3,"1,602.7",33.7,957.8,20.1,0.0,0.2,-7.4,1.3,-8.0,-2.2,0.0,0.0,-13.2,0.9,-9.9,-18.3,5.7,0.0,0.0,-27.1,-14.5,-26.8,12.3,8.6,0.0,0.0,12.6,35.4,-8.3,-2.5,-2.9,0.0,0.0,-6.0,-1.9
ADSK,"Autodesk, Inc.",NASDAQ,Technology,"41,999.9",-12.8,219.6,"40,367.3",-0.1,19.5,-18.2,"3,527.4",4.9,7.3,5.9,AA,"41,999.9",190.9,"41,988.9",190.8,"39,727.0",180.6,"42,118.7",191.4,"40,494.9",184.0,"38,158.1",173.4,"38,158.1",173.4,"38,158.1",173.4,"35,216.3",160.1,"36,191.0",164.5,"33,973.1",154.4,"29,924.5",136.0,"34,771.8",158.0,"34,771.8",158.0,"34,771.8",158.0,"32,582.5",148.1,"34,087.5",154.9,"31,205.1",141.8,"32,835.5",149.2,"32,493.5",148.0,"32,493.5",148.0,"32,493.5",148.0,"31,641.8",144.1,"32,919.4",150.0,"32,926.0",150.0,"35,316.5",160.9,"31,077.6",141.6,"31,077.6",141.6,"31,077.6",141.6,"34,225.5",155.9,"34,267.2",156.1,"3,517.7",15.9,0.0,0.0,-5.4,6.0,-3.9,-5.8,0.0,0.0,-7.7,2.8,-6.1,-11.9,16.2,0.0,0.0,-6.3,4.6,-8.5,5.2,-0.8,0.0,0.0,-2.6,4.0,0.0,7.3,-12.0,0.0,0.0,10.1,0.1
ADTN,"ADTRAN, Inc.",NASDAQ,Technology,386.9,7.2,48.0,473.0,0.7,-44.7,-4.5,473.1,2.5,6.6,6.1,AA,386.9,8.0,391.4,8.1,388.5,8.1,401.5,8.4,388.1,8.1,378.4,7.9,378.4,7.9,378.4,7.9,340.0,7.1,353.0,7.3,328.9,6.8,302.2,6.3,307.3,6.4,307.3,6.4,307.3,6.4,283.7,5.9,246.2,5.1,247.6,5.2,298.1,6.2,278.9,5.8,278.9,5.8,278.9,5.8,267.8,5.6,305.4,6.4,298.1,6.2,374.1,7.8,387.1,8.1,387.1,8.1,387.1,8.1,386.1,8.0,369.3,7.7,49.8,1.0,0.0,1.2,-0.7,3.3,-3.4,-2.5,0.0,0.0,-10.2,3.8,-6.8,-8.1,1.7,0.0,0.0,-7.7,-13.2,0.6,20.4,-6.5,0.0,0.0,-4.0,14.0,-2.4,25.5,3.5,0.0,0.0,-0.2,-4.4
ADUS,Addus HomeCare Corporation,NASDAQ,Healthcare,"1,186.7",9.2,15.6,"1,512.6",0.1,14.7,-11.4,734.6,5.1,4.3,5.9,A,"1,186.7",76.3,"1,277.1",82.1,"1,198.7",77.0,"1,207.5",77.6,"1,185.4",76.2,"1,188.7",76.4,"1,188.7",76.4,"1,188.7",76.4,"1,095.8",70.4,"1,097.1",70.5,"1,052.4",67.6,946.5,60.8,"1,008.2",64.8,"1,008.2",64.8,"1,008.2",64.8,824.6,53.0,753.1,48.4,"1,020.2",65.6,997.3,64.1,894.6,57.5,894.6,57.5,894.6,57.5,958.4,61.6,"1,034.5",66.5,970.6,62.4,"1,089.1",70.0,"1,038.7",66.8,"1,038.7",66.8,"1,038.7",66.8,"1,073.7",69.0,"1,051.8",67.6,121.8,7.8,0.0,7.6,-6.1,0.7,-1.8,0.3,0.0,0.0,-7.8,0.1,-4.1,-10.1,6.5,0.0,0.0,-18.2,-8.7,35.5,-2.2,-10.3,0.0,0.0,7.1,7.9,-6.2,12.2,-4.6,0.0,0.0,3.4,-2.0
AEE,Ameren Corporation,NYSE,Utilities,"19,449.8",31.1,246.2,"18,895.1",0.4,14.1,-7.2,"5,813.0",5.3,6.6,4.7,BBB,"19,449.8",79.0,"20,786.9",84.4,"20,476.7",83.2,"21,439.4",87.1,"21,188.3",86.1,"21,015.9",85.4,"21,015.9",85.4,"21,015.9",85.4,"20,092.5",81.6,"20,336.3",82.6,"19,912.8",80.9,"17,827.2",72.4,"18,750.6",76.2,"18,750.6",76.2,"18,750.6",76.2,"16,239.0",66.0,"19,129.8",77.7,"18,750.6",76.2,"17,699.2",71.9,"15,495.4",62.9,"15,495.4",62.9,"15,495.4",62.9,"15,111.3",61.4,"16,076.5",65.3,"16,630.5",67.5,"17,923.2",72.8,"18,317.8",74.2,"18,317.8",74.2,"18,317.8",74.2,"19,287.4",78.2,"17,969.9",72.8,"1,901.9",7.7,0.0,6.9,-1.5,4.7,-1.2,-0.8,0.0,0.0,-4.4,1.2,-2.1,-10.5,5.2,0.0,0.0,-13.4,17.8,-2.0,-5.6,-12.5,0.0,0.0,-2.5,6.4,3.4,7.8,2.0,0.0,0.0,5.3,-6.8
AEGN,Aegion Corporation,NASDAQ,Industrials,554.0,2.2,30.7,688.1,0.1,1.4,-0.4,"1,150.7",6.3,4.6,3.6,A,554.0,18.0,570.0,18.5,556.9,18.1,568.8,18.5,540.9,17.6,553.8,18.0,553.8,18.0,553.8,18.0,506.1,16.4,504.0,16.4,495.0,16.1,449.1,14.6,479.9,15.6,479.9,15.6,479.9,15.6,416.5,13.5,481.8,15.6,462.1,15.0,475.3,15.4,430.0,14.0,430.0,14.0,430.0,14.0,474.1,15.4,458.4,14.9,452.8,14.7,486.4,15.8,459.0,14.9,459.0,14.9,459.0,14.9,501.2,16.3,552.3,17.9,46.6,1.5,0.0,2.9,-2.2,2.2,-4.9,2.4,0.0,0.0,-8.9,-0.4,-1.8,-9.3,6.9,0.0,0.0,-13.2,15.7,-4.1,2.9,-9.5,0.0,0.0,10.2,-3.3,-1.2,7.4,-5.6,0.0,0.0,9.2,10.2
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Technology,"2,278.4",7.6,38.4,"2,727.6",0.1,16.3,-18.5,"1,168.7",4.9,6.8,3.7,BB,"2,278.4",59.5,"2,296.2",59.9,"2,289.8",59.6,"2,421.9",63.1,"2,372.0",61.8,"2,360.1",61.5,"2,360.1",61.5,"2,360.1",61.5,"2,093.6",54.5,"2,137.7",55.7,"1,989.1",51.8,"1,674.5",43.6,"1,775.9",46.2,"1,775.9",46.2,"1,775.9",46.2,"1,560.1",40.6,"1,761.7",45.9,"1,365.4",35.6,"1,462.9",38.1,"1,382.3",36.0,"1,382.3",36.0,"1,382.3",36.0,"1,482.9",38.6,"1,693.4",44.1,"1,778.6",46.3,"2,120.5",55.2,"1,927.3",50.2,"1,927.3",50.2,"1,927.3",50.2,"1,926.5",50.2,"1,862.4",48.5,340.7,8.9,0.0,0.8,-0.5,5.8,-2.1,-0.5,0.0,0.0,-11.3,2.1,-7.0,-15.8,6.1,0.0,0.0,-12.2,12.9,-22.5,7.1,-5.5,0.0,0.0,7.3,14.2,5.0,19.2,-9.1,0.0,0.0,0.0,-3.3
AEL,American Equity Investment Life Holding Company,NYSE,Finance,"2,307.9",50.2,91.1,"2,725.0",1.7,-20.0,-25.6,"2,125.6",3.2,6.8,3.6,BB,"2,307.9",25.3,"2,427.5",26.6,"2,251.3",24.7,"2,361.7",25.9,"2,227.5",24.4,"2,061.4",22.6,"2,061.4",22.6,"2,061.4",22.6,"1,709.0",18.7,"1,955.5",21.4,"1,849.6",20.3,"1,520.9",16.7,"1,756.5",19.2,"1,756.5",19.2,"1,756.5",19.2,"1,402.2",15.4,"1,414.1",15.5,"1,056.2",11.6,"1,155.8",12.7,"1,072.7",11.8,"1,072.7",11.8,"1,072.7",11.8,"1,160.3",12.7,"1,471.6",16.1,"1,648.7",18.1,"1,881.5",20.6,"1,720.9",18.9,"1,720.9",18.9,"1,720.9",18.9,"1,807.6",19.8,"1,716.3",18.8,403.6,4.4,0.0,5.2,-7.3,4.9,-5.7,-7.5,0.0,0.0,-17.1,14.4,-5.4,-17.8,15.5,0.0,0.0,-20.2,0.8,-25.3,9.4,-7.2,0.0,0.0,8.2,26.8,12.0,14.1,-8.5,0.0,0.0,5.0,-5.1
AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Cyclicals,"2,150.8",7.2,167.0,"2,454.7",0.5,-35.0,-38.3,"3,816.2",4.9,3.9,5.3,A,"2,150.8",12.9,"2,182.5",13.1,"2,100.7",12.6,"2,149.1",12.9,"1,980.4",11.9,"1,993.8",11.9,"1,993.8",11.9,"1,993.8",11.9,"1,823.5",10.9,"1,765.0",10.6,"1,613.1",9.7,"1,492.8",8.9,"1,688.8",10.1,"1,688.8",10.1,"1,688.8",10.1,"1,427.9",8.5,"1,471.4",8.8,"1,309.2",7.8,"1,533.3",9.2,"1,461.4",8.7,"1,461.4",8.7,"1,461.4",8.7,"1,295.8",7.8,"1,361.0",8.1,"1,431.3",8.6,"1,441.3",8.6,"1,361.0",8.1,"1,361.0",8.1,"1,361.0",8.1,"1,362.7",8.2,"1,329.3",8.0,292.8,1.8,0.0,1.5,-3.7,2.3,-7.8,0.7,0.0,0.0,-8.5,-3.2,-8.6,-7.5,13.0,0.0,0.0,-15.4,3.0,-11.0,17.1,-4.7,0.0,0.0,-11.3,5.0,5.2,0.7,-5.6,0.0,0.0,0.1,-2.5
AEP,"American Electric Power Company, Inc.",NASDAQ,Utilities,"44,109.6",39.6,494.2,"46,704.0",0.4,13.0,-10.4,"15,153.5",6.1,6.0,5.8,A,"44,109.6",89.3,"46,990.6",95.1,"47,168.5",95.5,"49,328.0",99.8,"48,819.0",98.8,"48,280.4",97.7,"48,280.4",97.7,"48,280.4",97.7,"46,926.3",95.0,"46,807.7",94.7,"44,336.9",89.7,"40,843.5",82.5,"42,788.2",86.5,"42,788.2",86.5,"42,788.2",86.5,"40,408.1",81.7,"45,128.8",91.2,"43,683.9",88.3,"39,987.5",80.8,"35,355.8",71.5,"35,355.8",71.5,"35,355.8",71.5,"34,638.3",70.0,"35,652.7",72.1,"36,266.3",73.3,"40,477.3",81.8,"41,269.1",83.4,"41,269.1",83.4,"41,269.1",83.4,"41,422.5",83.7,"39,576.8",80.0,"4,523.1",9.2,0.0,6.5,0.4,4.6,-1.0,-1.1,0.0,0.0,-2.8,-0.3,-5.3,-8.0,4.8,0.0,0.0,-5.6,11.7,-3.2,-8.5,-11.6,0.0,0.0,-2.0,2.9,1.7,11.6,2.0,0.0,0.0,0.4,-4.5
AES,AES Corporation,NYSE,Utilities,"11,106.9",2.2,664.0,"13,211.5",0.1,-1.2,-18.7,"9,613.0",5.9,7.2,6.7,AA,"11,106.9",16.7,"12,098.8",18.2,"11,574.2",17.4,"11,839.8",17.8,"11,109.3",16.7,"11,169.1",16.8,"11,169.1",16.8,"11,169.1",16.8,"9,692.3",14.6,"10,111.1",15.2,"9,413.1",14.2,"8,096.9",12.2,"8,642.0",13.0,"8,642.0",13.0,"8,642.0",13.0,"7,305.8",11.0,"7,684.7",11.6,"6,355.2",9.6,"7,305.8",11.0,"7,890.8",11.9,"7,890.8",11.9,"7,890.8",11.9,"7,890.8",11.9,"8,416.0",12.7,"8,522.3",12.8,"8,974.4",13.5,"8,941.1",13.5,"8,941.1",13.5,"8,941.1",13.5,"9,080.7",13.7,"9,040.8",13.6,"1,516.3",2.3,0.0,8.9,-4.3,2.3,-6.2,0.5,0.0,0.0,-13.3,4.3,-6.9,-14.0,6.7,0.0,0.0,-15.5,5.2,-17.3,15.0,8.0,0.0,0.0,0.0,6.7,1.3,5.3,-0.4,0.0,0.0,1.6,-0.4
AFG,"American Financial Group, Inc.",NYSE,Finance,"8,349.1",66.7,90.3,"9,887.8",0.6,-2.4,-24.2,"7,420.0",4.8,5.3,4.2,BB,"8,349.1",92.4,"8,799.0",97.4,"8,288.6",91.8,"8,631.0",95.5,"8,380.7",92.8,"8,382.6",92.8,"8,382.6",92.8,"8,382.6",92.8,"7,653.5",84.7,"7,851.4",86.9,"7,526.1",83.3,"6,497.2",71.9,"6,887.4",76.2,"6,887.4",76.2,"6,887.4",76.2,"5,077.1",56.2,"5,490.8",60.8,"4,244.1",47.0,"4,743.7",52.5,"4,621.7",51.2,"4,621.7",51.2,"4,621.7",51.2,"4,404.0",48.8,"5,341.7",59.1,"6,420.4",71.1,"6,499.0",71.9,"6,415.0",71.0,"6,415.0",71.0,"6,415.0",71.0,"6,464.7",71.6,"6,331.0",70.1,"1,440.4",15.9,0.0,5.4,-5.8,4.1,-2.9,0.0,0.0,0.0,-8.7,2.6,-4.1,-13.7,6.0,0.0,0.0,-26.3,8.1,-22.7,11.8,-2.6,0.0,0.0,-4.7,21.3,20.2,1.2,-1.3,0.0,0.0,0.8,-2.1
