Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
ACIW,"ACI Worldwide, Inc.",NASDAQ,Technology,"3,197.8",-6.4,116.0,"4,379.5",-0.2,-12.3,-2.7,"1,346.2",4.6,7.3,5.3,AA,"3,215.2",27.7,"3,203.6",27.6,"3,276.6",28.3,"3,218.6",27.8,"3,357.8",29.0,"3,357.8",29.0,"3,357.8",29.0,"3,371.7",29.1,"3,280.1",28.3,"3,247.6",28.0,"2,987.9",25.8,"3,070.2",26.5,"3,070.2",26.5,"3,070.2",26.5,"3,151.4",27.2,"3,218.6",27.8,"3,172.3",27.4,"3,146.7",27.1,"3,146.2",27.1,"3,146.2",27.1,"3,146.2",27.1,"3,179.2",27.4,"3,176.9",27.4,"3,073.7",26.5,"3,121.2",26.9,"3,044.7",26.3,"3,044.7",26.3,"3,044.7",26.3,"3,066.7",26.5,"3,129.4",27.0,105.2,0.9,0.5,-0.4,2.3,-1.8,4.3,0.0,0.0,0.4,-2.7,-1.0,-8.0,2.8,0.0,0.0,2.6,2.1,-1.4,-0.8,0.0,0.0,0.0,1.1,-0.1,-3.2,1.5,-2.5,0.0,0.0,0.7,2.0
ACLS,"Axcelis Technologies, Inc.",NASDAQ,Technology,882.7,12.9,32.6,781.2,0.5,81.1,6.3,419.1,2.3,5.4,5.6,B,861.0,26.2,856.7,26.1,873.5,26.6,878.8,26.7,879.7,26.8,879.7,26.8,879.7,26.8,902.8,27.5,916.6,27.9,919.2,28.0,828.3,25.2,845.5,25.7,845.5,25.7,845.5,25.7,868.2,26.4,908.7,27.6,915.9,27.9,924.1,28.1,926.8,28.2,926.8,28.2,926.8,28.2,920.5,28.0,912.9,27.8,875.1,26.6,911.0,27.7,892.9,27.2,892.9,27.2,892.9,27.2,883.8,26.9,915.6,27.9,28.6,0.9,-2.5,-0.5,2.0,0.6,0.1,0.0,0.0,2.6,1.5,0.3,-9.9,2.1,0.0,0.0,2.7,4.7,0.8,0.9,0.3,0.0,0.0,-0.7,-0.8,-4.1,4.1,-2.0,0.0,0.0,-1.0,3.6
ACM,AECOM,NYSE,Industrials,"6,206.5",0.5,158.2,"6,775.1",0.0,21.5,-4.2,"14,786.6",4.8,5.4,5.2,AA,"6,277.0",39.2,"6,960.5",43.5,"7,035.8",44.0,"7,067.8",44.2,"7,274.3",45.4,"7,274.3",45.4,"7,274.3",45.4,"7,227.9",45.2,"7,061.4",44.1,"6,662.8",41.6,"6,148.9",38.4,"6,379.4",39.9,"6,379.4",39.9,"6,379.4",39.9,"6,285.0",39.3,"6,533.1",40.8,"6,313.8",39.4,"6,227.3",38.9,"6,147.3",38.4,"6,147.3",38.4,"6,147.3",38.4,"6,168.1",38.5,"6,020.8",37.6,"5,695.9",35.6,"5,761.5",36.0,"5,793.5",36.2,"5,793.5",36.2,"5,793.5",36.2,"6,020.8",37.6,"6,016.0",37.6,507.9,3.2,1.1,10.9,1.1,0.5,2.9,0.0,0.0,-0.6,-2.3,-5.6,-7.7,3.7,0.0,0.0,-1.5,3.9,-3.4,-1.4,-1.3,0.0,0.0,0.3,-2.4,-5.4,1.2,0.6,0.0,0.0,3.9,-0.1
ACN,Accenture Plc Class A,NYSE,Technology,"128,437.4",12.6,635.7,"133,721.1",0.1,14.6,5.6,"44,327.0",6.7,6.7,5.3,AAA,"129,558.5",203.4,"131,087.4",205.8,"132,043.0",207.3,"129,380.2",203.1,"132,813.8",208.5,"132,813.8",208.5,"132,813.8",208.5,"134,591.1",211.3,"132,081.2",207.3,"133,412.6",209.4,"124,825.4",196.0,"128,418.3",201.6,"128,418.3",201.6,"128,418.3",201.6,"127,271.6",199.8,"130,208.3",204.4,"130,717.9",205.2,"129,271.9",202.9,"128,392.8",201.6,"128,392.8",201.6,"128,392.8",201.6,"129,061.7",202.6,"132,119.4",207.4,"128,577.5",201.8,"138,258.3",217.3,"135,172.7",212.5,"135,172.7",212.5,"135,172.7",212.5,"135,331.8",212.7,"136,604.1",214.7,"3,189.7",5.1,0.9,1.2,0.7,-2.0,2.7,0.0,0.0,1.3,-1.9,1.0,-6.4,2.9,0.0,0.0,-0.9,2.3,0.4,-1.1,-0.7,0.0,0.0,0.5,2.4,-2.7,7.7,-2.2,0.0,0.0,0.1,0.9
ADBE,Adobe Inc.,NASDAQ,Technology,"186,264.3",-3.9,482.6,"159,654.1",0.0,42.7,11.7,"12,413.3",4.1,5.9,6.9,AA,"187,748.2",389.7,"188,114.4",390.4,"187,863.8",389.9,"185,878.8",385.8,"189,299.6",392.9,"189,299.6",392.9,"189,299.6",392.9,"191,650.8",397.8,"191,352.1",397.2,"196,006.3",406.8,"186,779.8",387.7,"195,871.4",406.5,"195,871.4",406.5,"195,871.4",406.5,"193,366.0",401.3,"198,343.0",411.7,"199,219.9",413.5,"202,578.0",420.5,"206,215.7",428.0,"206,215.7",428.0,"206,215.7",428.0,"211,337.2",438.6,"212,257.4",440.6,"207,983.8",431.7,"209,589.7",437.0,"204,778.7",426.9,"204,778.7",426.9,"204,778.7",426.9,"203,474.0",424.2,"208,803.1",435.3,"8,407.4",17.8,0.8,0.2,-0.1,-1.1,1.8,0.0,0.0,1.2,-0.2,2.4,-4.7,4.9,0.0,0.0,-1.3,2.6,0.4,1.7,1.8,0.0,0.0,2.5,0.4,-2.0,1.2,-2.3,0.0,0.0,-0.6,2.6
ADC,Agree Realty Corporation,NYSE,Finance,"3,380.2",37.1,45.6,"3,197.9",0.5,-2.8,2.9,231.4,4.3,5.2,4.6,BB,"3,469.1",64.4,"3,492.2",64.9,"3,624.2",67.3,"3,630.6",67.4,"3,694.7",68.6,"3,694.7",68.6,"3,694.7",68.6,"3,676.4",68.3,"3,659.7",68.0,"3,541.2",65.8,"3,407.2",63.3,"3,581.6",66.5,"3,581.6",66.5,"3,581.6",66.5,"3,775.5",70.1,"3,769.0",70.0,"3,767.4",70.0,"3,696.3",68.6,"3,633.9",67.5,"3,633.9",67.5,"3,633.9",67.5,"3,654.3",67.9,"3,593.5",66.7,"3,541.8",65.8,"3,533.7",65.6,"3,388.3",62.9,"3,388.3",62.9,"3,388.3",62.9,"3,504.1",65.1,"3,538.6",65.7,112.2,2.1,2.6,0.7,3.8,0.2,1.8,0.0,0.0,-0.5,-0.5,-3.2,-3.8,5.1,0.0,0.0,5.4,-0.2,0.0,-1.9,-1.7,0.0,0.0,0.6,-1.7,-1.4,-0.2,-4.1,0.0,0.0,3.4,1.0
ADI,"Analog Devices, Inc.",NASDAQ,Technology,"41,613.6",-12.7,368.2,"43,769.0",-0.1,19.3,8.7,"5,520.0",5.6,4.7,6.0,BBB,"41,550.9",112.8,"43,032.0",116.8,"44,807.8",121.6,"45,087.8",122.4,"45,902.0",124.6,"45,902.0",124.6,"45,902.0",124.6,"45,577.8",123.7,"45,458.1",123.4,"45,272.0",122.9,"42,608.3",115.7,"43,625.2",118.4,"43,625.2",118.4,"43,625.2",118.4,"43,658.3",118.5,"45,202.0",122.7,"45,143.1",122.5,"45,246.2",122.8,"44,277.3",120.2,"44,277.3",120.2,"44,277.3",120.2,"44,395.2",120.5,"45,408.3",123.3,"44,015.7",119.5,"44,247.8",120.1,"43,426.2",117.9,"43,426.2",117.9,"43,426.2",117.9,"43,842.5",119.0,"45,183.6",122.6,"1,068.8",2.9,-0.2,3.6,4.1,0.6,1.8,0.0,0.0,-0.7,-0.3,-0.4,-5.9,2.4,0.0,0.0,0.1,3.5,-0.1,0.2,-2.1,0.0,0.0,0.3,2.3,-3.1,0.5,-1.9,0.0,0.0,1.0,3.1
ADM,Archer-Daniels-Midland Company,NYSE,Consumer Non-Cyclicals,"21,836.6",24.7,557.0,"25,802.4",0.5,6.3,2.6,"64,277.0",6.1,3.8,3.9,A,"21,603.3",38.9,"22,036.5",39.7,"22,503.2",40.5,"22,853.1",41.1,"23,619.7",42.5,"23,619.7",42.5,"23,619.7",42.5,"23,825.2",42.9,"23,541.9",42.4,"22,964.2",41.3,"21,442.2",38.6,"21,903.2",39.4,"21,903.2",39.4,"21,903.2",39.4,"21,942.1",39.5,"22,636.5",40.8,"22,480.9",40.5,"22,542.0",40.6,"22,353.2",40.2,"22,353.2",40.2,"22,353.2",40.2,"22,219.9",40.0,"22,181.0",39.9,"21,842.1",39.3,"22,192.1",40.0,"21,625.5",38.9,"21,625.5",38.9,"21,625.5",38.9,"22,031.0",39.7,"22,164.3",39.9,681.6,1.2,-1.1,2.0,2.1,1.6,3.4,0.0,0.0,0.9,-1.2,-2.5,-6.6,2.2,0.0,0.0,0.2,3.2,-0.7,0.3,-0.8,0.0,0.0,-0.6,-0.2,-1.5,1.6,-2.6,0.0,0.0,1.9,0.6
ADNT,Adient plc,NYSE,Consumer Cyclicals,"1,596.9",-8.6,93.8,"1,989.0",-0.4,-1.4,-7.1,"12,994.0",2.8,5.9,3.7,B,"1,658.8",17.7,"1,757.4",18.7,"1,848.5",19.7,"1,847.5",19.7,"2,008.1",21.4,"2,008.1",21.4,"2,008.1",21.4,"2,091.6",22.3,"1,962.1",20.9,"1,862.6",19.8,"1,578.1",16.8,"1,703.9",18.2,"1,703.9",18.2,"1,703.9",18.2,"1,722.7",18.4,"1,695.5",18.1,"1,603.5",17.1,"1,580.9",16.8,"1,613.8",17.2,"1,613.8",17.2,"1,613.8",17.2,"1,587.5",16.9,"1,602.5",17.1,"1,479.5",15.8,"1,494.6",15.9,"1,444.8",15.4,"1,444.8",15.4,"1,444.8",15.4,"1,492.7",15.9,"1,541.5",16.4,187.3,2.0,3.9,5.9,5.2,-0.1,8.7,0.0,0.0,4.2,-6.2,-5.1,-15.3,8.0,0.0,0.0,1.1,-1.6,-5.4,-1.4,2.1,0.0,0.0,-1.6,0.9,-7.7,1.0,-3.3,0.0,0.0,3.3,3.3
ADP,"Automatic Data Processing, Inc.",NASDAQ,Business Services,"62,957.7",4.5,431.8,"73,775.0",0.0,-6.4,2.9,"14,589.8",10.0,6.2,4.4,A,"62,553.7",145.6,"63,714.1",148.3,"65,188.2",151.7,"64,453.3",150.0,"68,819.8",160.1,"68,819.8",160.1,"68,819.8",160.1,"69,258.1",161.2,"67,771.1",157.7,"67,062.0",156.0,"61,453.4",143.0,"63,181.1",147.0,"63,181.1",147.0,"63,181.1",147.0,"63,301.5",147.3,"65,231.2",151.8,"64,758.4",150.7,"65,209.7",151.7,"64,036.4",149.0,"64,036.4",149.0,"64,036.4",149.0,"64,672.5",150.5,"64,689.6",150.5,"62,248.5",144.8,"63,370.2",147.5,"62,197.0",144.7,"62,197.0",144.7,"62,197.0",144.7,"62,910.4",146.4,"63,989.1",148.9,"2,224.4",5.2,-0.6,1.9,2.3,-1.1,6.8,0.0,0.0,0.6,-2.1,-1.0,-8.4,2.8,0.0,0.0,0.2,3.0,-0.7,0.7,-1.8,0.0,0.0,1.0,0.0,-3.8,1.8,-1.9,0.0,0.0,1.1,1.7
ADS,Alliance Data Systems Corporation,NYSE,Finance,"2,206.6",10.1,47.6,"5,167.5",0.1,-64.8,-9.6,"5,259.7",10.0,6.7,2.4,BB,"2,376.6",49.9,"2,369.4",49.8,"2,627.6",55.2,"2,597.1",54.5,"2,873.8",60.3,"2,873.8",60.3,"2,873.8",60.3,"3,147.7",66.1,"3,024.8",63.5,"2,693.3",56.6,"2,265.6",47.6,"2,480.9",52.1,"2,480.9",52.1,"2,480.9",52.1,"2,422.3",50.9,"2,528.1",53.1,"2,409.5",50.6,"2,323.3",48.8,"2,257.6",47.4,"2,257.6",47.4,"2,257.6",47.4,"2,257.6",47.4,"2,316.1",48.6,"2,164.2",45.4,"2,196.6",46.1,"2,041.8",42.9,"2,041.8",42.9,"2,041.8",42.9,"2,177.1",45.7,"2,149.0",45.1,294.2,6.2,7.7,-0.3,10.9,-1.2,10.7,0.0,0.0,9.5,-3.9,-11.0,-15.9,9.5,0.0,0.0,-2.4,4.4,-4.7,-3.6,-2.8,0.0,0.0,0.0,2.6,-6.6,1.5,-7.0,0.0,0.0,6.6,-1.3
ADSK,"Autodesk, Inc.",NASDAQ,Technology,"46,111.8",-12.8,219.6,"40,367.3",-0.1,30.7,9.1,"3,527.4",4.9,7.3,5.9,AA,"48,064.8",219.3,"48,020.9",219.1,"49,624.0",226.4,"49,363.1",225.2,"51,228.5",233.7,"51,228.5",233.7,"51,228.5",233.7,"51,184.6",233.5,"51,324.9",234.2,"51,859.8",236.6,"48,026.0",219.1,"48,872.1",223.0,"48,872.1",223.0,"48,872.1",223.0,"50,196.1",229.0,"52,807.9",240.9,"51,955.3",237.0,"52,181.0",238.1,"52,126.2",237.8,"52,126.2",237.8,"52,126.2",237.8,"52,796.9",240.9,"52,959.1",241.6,"51,166.2",233.4,"51,392.0",234.5,"51,012.8",232.7,"51,012.8",232.7,"51,012.8",232.7,"50,887.9",232.2,"52,426.5",239.2,"1,489.1",6.8,4.2,-0.1,3.3,-0.5,3.8,0.0,0.0,-0.1,0.3,1.0,-7.4,1.8,0.0,0.0,2.7,5.2,-1.6,0.4,-0.1,0.0,0.0,1.3,0.3,-3.4,0.4,-0.7,0.0,0.0,-0.2,3.0
ADTN,"ADTRAN, Inc.",NASDAQ,Technology,546.7,7.2,48.0,473.0,0.7,-25.0,-6.9,473.1,2.5,6.6,6.1,AA,563.0,11.7,541.0,11.3,557.3,11.6,548.6,11.4,552.0,11.5,552.0,11.5,552.0,11.5,578.4,12.1,556.8,11.6,551.5,11.5,491.8,10.3,504.5,10.5,504.5,10.5,504.5,10.5,516.5,10.8,533.8,11.1,527.8,11.0,536.2,11.2,528.0,11.0,528.0,11.0,528.0,11.0,526.6,11.0,526.1,11.0,499.7,10.4,501.6,10.5,509.3,10.6,509.3,10.6,509.3,10.6,518.4,10.8,524.2,10.9,22.1,0.5,3.0,-3.9,3.0,-1.5,0.6,0.0,0.0,4.8,-3.7,-0.9,-10.8,2.6,0.0,0.0,2.4,3.3,-1.1,1.6,-1.5,0.0,0.0,-0.3,-0.1,-5.0,0.4,1.5,0.0,0.0,1.8,1.1
ADUS,Addus HomeCare Corporation,NASDAQ,Healthcare,"1,539.7",9.2,15.6,"1,512.6",0.1,44.7,-6.0,734.6,5.1,4.3,5.9,A,"1,531.5",98.4,"1,539.3",98.9,"1,533.2",98.5,"1,534.9",98.7,"1,509.8",97.0,"1,509.8",97.0,"1,509.8",97.0,"1,513.9",97.3,"1,512.3",97.2,"1,482.2",95.3,"1,390.8",89.4,"1,417.4",91.1,"1,417.4",91.1,"1,417.4",91.1,"1,471.4",94.6,"1,495.8",96.1,"1,465.3",94.2,"1,439.4",92.5,"1,473.1",94.7,"1,473.1",94.7,"1,473.1",94.7,"1,463.5",94.1,"1,476.7",94.9,"1,427.1",91.7,"1,438.7",92.5,"1,386.3",89.1,"1,386.3",89.1,"1,386.3",89.1,"1,420.7",91.3,"1,440.1",92.6,48.4,3.1,-0.5,0.5,-0.4,0.1,-1.6,0.0,0.0,0.3,-0.1,-2.0,-6.2,1.9,0.0,0.0,3.8,1.7,-2.0,-1.8,2.3,0.0,0.0,-0.7,0.9,-3.4,0.8,-3.6,0.0,0.0,2.5,1.4
AEE,Ameren Corporation,NYSE,Utilities,"18,450.2",31.1,246.2,"18,895.1",0.4,4.5,-4.7,"5,813.0",5.3,6.6,4.7,BBB,"18,361.3",74.4,"18,494.6",74.9,"18,783.5",76.1,"18,267.5",74.0,"18,660.0",75.6,"18,660.0",75.6,"18,660.0",75.6,"19,064.9",77.2,"18,583.5",75.3,"18,482.3",74.9,"17,736.7",71.8,"17,714.4",71.8,"17,714.4",71.8,"17,714.4",71.8,"17,860.1",72.3,"17,912.0",72.6,"17,889.7",72.5,"17,889.7",72.5,"17,233.0",69.8,"17,233.0",69.8,"17,233.0",69.8,"17,435.5",70.6,"17,282.4",70.0,"17,149.1",69.5,"16,988.6",68.8,"17,010.8",68.9,"17,010.8",68.9,"17,010.8",68.9,"17,215.7",69.7,"17,371.3",70.4,637.0,2.6,-0.5,0.7,1.6,-2.7,2.1,0.0,0.0,2.2,-2.5,-0.5,-4.0,-0.1,0.0,0.0,0.8,0.3,-0.1,0.0,-3.7,0.0,0.0,1.2,-0.9,-0.8,-0.9,0.1,0.0,0.0,1.2,0.9
AEGN,Aegion Corporation,NASDAQ,Industrials,460.6,2.2,30.7,688.1,0.1,4.2,5.0,"1,150.7",6.3,4.6,3.6,A,463.6,15.1,484.2,15.8,506.3,16.5,514.9,16.8,543.4,17.7,543.4,17.7,543.4,17.7,532.4,17.4,528.4,17.2,494.6,16.1,445.5,14.5,451.0,14.7,451.0,14.7,451.0,14.7,461.2,15.0,484.2,15.8,450.7,14.7,446.4,14.6,458.1,14.9,458.1,14.9,458.1,14.9,455.7,14.9,462.1,15.1,448.6,14.6,450.4,14.7,441.5,14.4,441.5,14.4,441.5,14.4,469.5,15.3,486.9,15.9,34.2,1.1,0.7,4.4,4.6,1.7,5.5,0.0,0.0,-2.0,-0.7,-6.4,-9.9,1.2,0.0,0.0,2.2,5.0,-6.9,-1.0,2.6,0.0,0.0,-0.5,1.4,-2.9,0.4,-2.0,0.0,0.0,6.3,3.7
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Technology,"2,557.3",7.6,38.4,"2,727.6",0.1,33.2,2.1,"1,168.7",4.9,6.8,3.7,BB,"2,540.6",66.4,"2,567.2",67.1,"2,692.4",70.4,"2,717.6",71.0,"2,793.4",73.0,"2,793.4",73.0,"2,793.4",73.0,"2,705.4",70.7,"2,677.1",70.0,"2,620.8",68.5,"2,374.0",62.0,"2,467.0",64.5,"2,467.0",64.5,"2,467.0",64.5,"2,487.3",65.0,"2,579.9",67.4,"2,538.9",66.4,"2,552.7",66.7,"2,547.0",66.6,"2,547.0",66.6,"2,547.0",66.6,"2,561.5",66.9,"2,555.8",66.8,"2,488.0",65.0,"2,530.9",66.1,"2,403.5",62.8,"2,403.5",62.8,"2,403.5",62.8,"2,501.4",65.4,"2,594.0",67.8,116.8,3.1,-0.7,1.0,4.9,0.9,2.8,0.0,0.0,-3.2,-1.0,-2.1,-9.4,3.9,0.0,0.0,0.8,3.7,-1.6,0.5,-0.2,0.0,0.0,0.6,-0.2,-2.7,1.7,-5.0,0.0,0.0,4.1,3.7
AEL,American Equity Investment Life Holding Company,NYSE,Finance,"1,985.2",50.2,91.1,"2,725.0",1.7,-22.3,15.9,"2,125.6",3.2,6.8,3.6,BB,"1,951.3",21.3,"1,941.3",21.2,"2,056.6",22.5,"2,100.5",23.0,"2,282.7",24.9,"2,282.7",24.9,"2,282.7",24.9,"2,473.0",27.0,"2,387.9",26.1,"2,302.8",25.2,"1,973.3",21.6,"2,085.0",22.8,"2,085.0",22.8,"2,085.0",22.8,"2,099.6",22.9,"2,191.1",23.9,"2,096.9",22.9,"2,131.6",23.3,"2,120.7",23.2,"2,120.7",23.2,"2,120.7",23.2,"2,124.3",23.2,"2,127.1",23.2,"2,035.5",22.2,"2,134.4",23.3,"1,987.9",21.7,"1,987.9",21.7,"1,987.9",21.7,"2,142.6",23.4,"2,261.6",24.7,128.8,1.4,-1.7,-0.5,5.9,2.1,8.7,0.0,0.0,8.3,-3.4,-3.6,-14.3,5.7,0.0,0.0,0.7,4.4,-4.3,1.7,-0.5,0.0,0.0,0.2,0.1,-4.3,4.9,-6.9,0.0,0.0,7.8,5.6
AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Cyclicals,"1,516.0",7.2,167.0,"2,454.7",0.5,-45.0,10.2,"3,816.2",4.9,3.9,5.3,A,"1,636.8",9.9,"1,703.0",10.3,"1,952.9",11.8,"2,040.6",12.3,"2,148.2",13.0,"2,148.2",13.0,"2,148.2",13.0,"2,161.4",13.1,"2,103.5",12.7,"1,986.0",12.0,"1,895.0",11.5,"1,981.0",12.0,"1,981.0",12.0,"1,981.0",12.0,"1,984.4",12.0,"2,055.5",12.4,"1,979.4",12.0,"2,042.3",12.3,"1,909.9",11.5,"1,909.9",11.5,"1,909.9",11.5,"1,971.1",11.9,"1,997.6",12.1,"1,868.5",11.3,"1,833.7",11.1,"1,744.4",10.5,"1,744.4",10.5,"1,744.4",10.5,"1,830.4",11.1,"1,804.0",10.9,140.1,0.8,8.0,4.0,14.7,4.5,5.3,0.0,0.0,0.6,-2.7,-5.6,-4.6,4.5,0.0,0.0,0.2,3.6,-3.7,3.2,-6.5,0.0,0.0,3.2,1.3,-6.5,-1.9,-4.9,0.0,0.0,4.9,-1.4
AEP,"American Electric Power Company, Inc.",NASDAQ,Utilities,"42,248.5",39.6,494.2,"46,704.0",0.4,2.2,-7.5,"15,153.5",6.1,6.0,5.8,A,"42,689.5",86.1,"42,610.2",86.0,"43,110.8",87.0,"41,827.2",84.4,"42,377.3",85.5,"42,377.3",85.5,"42,377.3",85.5,"43,566.7",87.9,"42,575.6",85.9,"42,307.9",85.4,"40,518.9",81.8,"40,538.7",81.8,"40,538.7",81.8,"40,538.7",81.8,"40,518.9",81.8,"40,439.6",81.6,"40,761.7",82.3,"40,523.8",81.8,"39,502.9",79.7,"39,502.9",79.7,"39,502.9",79.7,"39,953.9",80.6,"40,117.5",81.0,"39,998.5",80.7,"39,299.7",79.3,"38,655.5",78.0,"38,655.5",78.0,"38,655.5",78.0,"39,433.6",79.6,"39,468.2",79.6,"1,448.9",2.9,1.0,-0.2,1.2,-3.0,1.3,0.0,0.0,2.8,-2.3,-0.6,-4.2,0.0,0.0,0.0,0.0,-0.2,0.8,-0.6,-2.5,0.0,0.0,1.1,0.4,-0.3,-1.7,-1.6,0.0,0.0,2.0,0.1
AES,AES Corporation,NYSE,Utilities,"8,304.7",2.2,664.0,"13,211.5",0.1,-17.4,15.5,"9,613.0",5.9,7.2,6.7,AA,"8,344.6",12.6,"8,716.9",13.1,"9,062.7",13.6,"9,202.3",13.8,"9,508.2",14.3,"9,508.2",14.3,"9,508.2",14.3,"9,953.7",15.0,"9,202.3",13.8,"8,756.8",13.2,"8,111.9",12.2,"8,424.4",12.7,"8,424.4",12.7,"8,424.4",12.7,"8,564.0",12.9,"9,082.6",13.7,"8,916.4",13.4,"8,936.4",13.4,"8,869.9",13.3,"8,869.9",13.3,"8,869.9",13.3,"9,295.4",14.0,"9,202.3",13.8,"9,202.3",13.8,"9,228.9",13.9,"9,142.5",13.8,"9,142.5",13.8,"9,142.5",13.8,"9,534.8",14.3,"9,634.5",14.5,428.7,0.6,0.5,4.5,4.0,1.5,3.3,0.0,0.0,4.7,-7.5,-4.8,-7.4,3.9,0.0,0.0,1.7,6.1,-1.8,0.2,-0.7,0.0,0.0,4.8,-1.0,0.0,0.3,-0.9,0.0,0.0,4.3,1.0
AFG,"American Financial Group, Inc.",NYSE,Finance,"5,412.1",66.7,90.3,"9,887.8",0.6,-35.0,5.2,"7,420.0",4.8,5.3,4.2,BB,"5,419.2",60.3,"5,535.1",61.6,"5,839.7",65.0,"5,920.6",65.9,"6,426.4",71.5,"6,426.4",71.5,"6,426.4",71.5,"6,728.2",74.9,"6,418.3",71.4,"5,986.1",66.6,"5,420.1",60.3,"5,599.8",62.3,"5,599.8",62.3,"5,599.8",62.3,"5,775.0",64.3,"5,884.6",65.5,"5,759.7",64.1,"5,848.7",65.1,"5,689.7",63.3,"5,689.7",63.3,"5,689.7",63.3,"5,687.0",63.3,"5,689.7",63.3,"5,421.0",60.3,"5,563.0",61.9,"5,276.4",58.7,"5,276.4",58.7,"5,276.4",58.7,"5,510.9",61.3,"5,701.4",63.5,376.6,4.2,0.1,2.1,5.5,1.4,8.5,0.0,0.0,4.7,-4.6,-6.7,-9.5,3.3,0.0,0.0,3.1,1.9,-2.1,1.5,-2.7,0.0,0.0,0.0,0.0,-4.7,2.6,-5.2,0.0,0.0,4.4,3.5
AFL,Aflac Incorporated,NYSE,Finance,"26,167.5",39.8,726.8,"38,829.6",0.7,-26.8,-2.5,"21,708.0",5.3,6.8,4.1,BBB,"26,526.3",37.0,"26,720.0",37.2,"27,416.0",38.2,"28,219.6",39.3,"29,080.6",40.5,"29,080.6",40.5,"29,080.6",40.5,"30,207.1",42.1,"28,843.8",40.2,"28,047.4",39.1,"25,586.3",35.7,"26,289.5",36.6,"26,289.5",36.6,"26,289.5",36.6,"26,633.9",37.1,"26,798.9",37.4,"26,397.1",36.8,"26,626.7",37.1,"26,260.8",36.6,"26,260.8",36.6,"26,260.8",36.6,"26,160.3",36.5,"26,110.1",36.4,"25,234.8",35.2,"25,708.3",35.8,"24,883.2",34.7,"24,883.2",34.7,"24,883.2",34.7,"25,421.3",35.4,"25,851.8",36.0,"1,401.9",2.0,1.4,0.7,2.6,2.9,3.1,0.0,0.0,3.9,-4.5,-2.8,-8.8,2.7,0.0,0.0,1.3,0.6,-1.5,0.9,-1.4,0.0,0.0,-0.4,-0.2,-3.4,1.9,-3.2,0.0,0.0,2.2,1.7
