Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
ACIW,"ACI Worldwide, Inc.",NASDAQ,Technology,"2,804.5",-6.4,116.0,"4,379.5",-0.2,-7.0,22.0,"1,346.2",4.6,7.3,5.3,AA,"2,608.3",22.5,"2,579.2",22.2,"2,525.8",21.8,"2,525.8",21.8,"2,525.8",21.8,"2,723.2",23.5,"2,804.5",24.2,"3,008.9",25.9,"3,177.3",27.4,"3,177.3",27.4,"3,177.3",27.4,"3,177.3",27.4,"2,975.3",25.6,"2,940.4",25.3,"2,824.3",24.3,"2,783.6",24.0,"3,020.5",26.0,"3,020.5",26.0,"3,020.5",26.0,"2,995.0",25.8,"2,794.1",24.1,"2,846.3",24.5,"2,815.0",24.2,"2,797.5",24.1,"2,797.5",24.1,"2,797.5",24.1,"3,086.1",26.6,"3,054.2",26.4,"3,251.8",28.1,"3,175.3",27.4,216.4,1.9,-7.0,-1.1,-2.1,0.0,0.0,7.8,3.0,7.3,5.6,0.0,0.0,0.0,-6.4,-1.2,-3.9,-1.4,8.5,0.0,0.0,-0.8,-6.7,1.9,-1.1,-0.4,0.0,0.0,10.3,-1.0,6.5,-2.4
ACLS,"Axcelis Technologies, Inc.",NASDAQ,Technology,605.9,12.9,32.6,781.2,0.5,-4.4,33.5,419.1,2.3,5.4,5.6,B,574.6,17.5,567.0,17.3,552.2,16.8,552.2,16.8,552.2,16.8,625.1,19.0,617.6,18.8,649.7,19.8,644.5,19.6,644.5,19.6,644.5,19.6,644.5,19.6,644.8,19.6,716.1,21.8,705.6,21.5,687.2,20.9,704.9,21.5,704.9,21.5,704.9,21.5,707.9,21.6,661.6,20.2,710.2,21.6,706.5,21.5,712.1,21.7,712.1,21.7,712.1,21.7,758.7,23.1,802.4,24.4,847.7,25.8,767.0,23.4,72.5,2.2,-4.4,-1.3,-2.6,0.0,0.0,13.2,-1.2,5.2,-0.8,0.0,0.0,0.0,0.1,11.0,-1.5,-2.6,2.6,0.0,0.0,0.4,-6.5,7.3,-0.5,0.8,0.0,0.0,6.5,5.8,5.6,-9.5
ACM,AECOM,NYSE,Industrials,"4,734.9",0.5,158.2,"6,775.1",0.0,-8.9,33.4,"14,786.6",4.8,5.4,5.2,AA,"4,313.0",27.2,"4,366.9",27.5,"4,154.3",26.2,"4,154.3",26.2,"4,154.3",26.2,"4,484.3",28.3,"4,647.7",29.3,"4,968.1",31.3,"5,247.2",33.1,"5,247.2",33.1,"5,247.2",33.1,"5,247.2",33.1,"5,201.2",32.8,"5,331.3",33.6,"5,049.0",31.8,"4,937.9",31.1,"5,210.8",32.9,"5,210.8",32.9,"5,210.8",32.9,"5,148.9",32.5,"5,009.3",31.6,"5,115.6",32.3,"5,259.9",33.2,"5,386.8",34.0,"5,386.8",34.0,"5,386.8",34.0,"5,513.7",34.8,"5,694.6",35.9,"5,850.0",36.9,"5,751.7",36.3,470.2,3.0,-8.9,1.3,-4.9,0.0,0.0,7.9,3.6,6.9,5.6,0.0,0.0,0.0,-0.9,2.5,-5.3,-2.2,5.5,0.0,0.0,-1.2,-2.7,2.1,2.8,2.4,0.0,0.0,2.4,3.3,2.7,-1.7
ACN,Accenture Plc Class A,NYSE,Technology,"104,001.0",12.6,635.7,"133,721.1",0.1,-5.3,20.2,"44,327.0",6.7,6.7,5.3,AAA,"98,535.3",154.7,"99,548.2",156.3,"96,923.7",152.2,"96,923.7",152.2,"96,923.7",152.2,"105,778.3",166.1,"104,548.9",164.1,"109,396.6",171.7,"113,339.8",177.9,"113,339.8",177.9,"113,339.8",177.9,"113,339.8",177.9,"109,931.8",172.6,"113,454.5",178.1,"107,944.2",169.5,"106,988.7",168.0,"111,537.1",175.1,"111,537.1",175.1,"111,537.1",175.1,"111,314.1",174.7,"105,899.4",166.2,"109,766.1",172.3,"110,142.0",172.9,"111,772.8",175.5,"111,772.8",175.5,"111,772.8",175.5,"114,301.7",179.4,"113,620.1",178.4,"119,480.8",187.6,"117,971.0",185.2,"6,064.9",9.5,-5.3,1.0,-2.6,0.0,0.0,9.1,-1.2,4.6,3.6,0.0,0.0,0.0,-3.0,3.2,-4.9,-0.9,4.3,0.0,0.0,-0.2,-4.9,3.7,0.3,1.5,0.0,0.0,2.3,-0.6,5.2,-1.3
ADBE,Adobe Inc.,NASDAQ,Technology,"153,328.3",-3.9,482.6,"159,654.1",0.0,-5.4,17.4,"12,413.3",4.1,5.9,6.9,AA,"145,123.3",301.2,"146,448.2",304.0,"141,461.6",293.6,"141,461.6",293.6,"141,461.6",293.6,"153,757.2",319.1,"148,842.8",308.9,"152,817.6",317.2,"153,550.0",318.7,"153,550.0",318.7,"153,550.0",318.7,"153,550.0",318.7,"154,489.5",320.7,"164,180.9",340.8,"160,222.9",332.6,"165,113.2",342.7,"165,792.5",344.1,"165,792.5",344.1,"165,792.5",344.1,"166,163.5",344.9,"158,507.7",329.0,"162,256.1",336.8,"161,581.6",335.4,"165,787.7",344.1,"165,787.7",344.1,"165,787.7",344.1,"167,907.6",348.5,"160,656.5",333.5,"168,230.5",349.2,"170,384.1",353.6,"8,825.9",18.3,-5.4,0.9,-3.4,0.0,0.0,8.7,-3.2,2.7,0.5,0.0,0.0,0.0,0.6,6.3,-2.4,3.1,0.4,0.0,0.0,0.2,-4.6,2.4,-0.4,2.6,0.0,0.0,1.3,-4.3,4.7,1.3
ADC,Agree Realty Corporation,NYSE,Finance,"2,909.4",37.1,45.6,"3,197.9",0.5,-2.0,7.4,231.4,4.3,5.2,4.6,BB,"3,001.8",60.6,"2,999.8",60.6,"2,825.6",57.1,"2,825.6",57.1,"2,825.6",57.1,"2,996.1",60.1,"2,995.6",60.1,"3,188.1",63.9,"3,381.2",67.8,"3,381.2",67.8,"3,381.2",67.8,"3,381.2",67.8,"3,169.7",63.6,"3,284.4",65.9,"3,059.5",61.3,"2,988.6",59.9,"3,106.8",62.3,"3,106.8",62.3,"3,106.8",62.3,"3,086.9",61.9,"3,128.8",62.7,"3,051.5",61.2,"3,025.5",60.7,"3,031.0",60.8,"3,031.0",60.8,"3,031.0",60.8,"3,082.9",61.8,"3,192.1",64.0,"3,311.8",66.4,"3,247.5",65.1,159.9,3.1,-2.0,-0.1,-5.8,0.0,0.0,5.2,0.0,6.4,6.1,0.0,0.0,0.0,-6.3,3.6,-6.8,-2.3,4.0,0.0,0.0,-0.6,1.4,-2.5,-0.8,0.2,0.0,0.0,1.7,3.5,3.8,-1.9
ADI,"Analog Devices, Inc.",NASDAQ,Technology,"33,010.9",-12.7,368.2,"43,769.0",-0.1,-6.2,30.3,"5,520.0",5.6,4.7,6.0,BBB,"30,963.6",84.1,"32,292.9",87.7,"31,873.1",86.6,"31,873.1",86.6,"31,873.1",86.6,"35,275.5",95.8,"35,441.2",96.3,"37,337.5",101.4,"36,376.5",98.8,"36,376.5",98.8,"36,376.5",98.8,"36,376.5",98.8,"36,700.5",99.7,"37,934.0",103.0,"36,987.7",100.5,"37,495.8",101.8,"37,853.0",102.8,"37,853.0",102.8,"37,853.0",102.8,"37,157.1",100.9,"35,522.2",96.5,"37,602.6",102.1,"37,488.5",101.8,"39,001.9",105.9,"39,001.9",105.9,"39,001.9",105.9,"39,778.8",108.0,"39,624.2",107.6,"41,734.1",113.3,"40,356.9",109.6,"2,681.7",7.3,-6.2,4.3,-1.3,0.0,0.0,10.7,0.5,5.4,-2.6,0.0,0.0,0.0,0.9,3.4,-2.5,1.4,1.0,0.0,0.0,-1.8,-4.4,5.9,-0.3,4.0,0.0,0.0,2.0,-0.4,5.3,-3.3
ADM,Archer-Daniels-Midland Company,NYSE,Consumer Non-Cyclicals,"19,602.6",24.7,557.0,"25,802.4",0.5,-3.7,9.7,"64,277.0",6.1,3.8,3.9,A,"18,872.6",33.9,"19,129.0",34.3,"19,307.3",34.7,"19,307.3",34.7,"19,307.3",34.7,"19,936.9",35.8,"20,048.3",36.0,"20,327.0",36.5,"20,939.9",37.6,"20,939.9",37.6,"20,939.9",37.6,"20,939.9",37.6,"20,098.5",36.1,"20,750.4",37.2,"19,775.3",35.5,"19,870.0",35.7,"20,722.6",37.2,"20,722.6",37.2,"20,722.6",37.2,"20,248.9",36.3,"19,502.3",35.0,"19,725.2",35.4,"19,914.6",35.7,"20,053.9",36.0,"20,053.9",36.0,"20,053.9",36.0,"20,360.4",36.5,"20,711.4",37.2,"21,402.4",38.4,"20,694.7",37.1,639.1,1.1,-3.7,1.4,0.9,0.0,0.0,3.3,0.6,1.4,3.0,0.0,0.0,0.0,-4.0,3.2,-4.7,0.5,4.3,0.0,0.0,-2.3,-3.7,1.1,1.0,0.7,0.0,0.0,1.5,1.7,3.3,-3.3
ADNT,Adient plc,NYSE,Consumer Cyclicals,850.7,-8.6,93.8,"1,989.0",-0.4,-16.6,98.1,"12,994.0",2.8,5.9,3.7,B,709.1,7.6,717.5,7.7,689.4,7.4,689.4,7.4,689.4,7.4,877.0,9.4,873.2,9.3,"1,016.7",10.8,"1,171.5",12.5,"1,171.5",12.5,"1,171.5",12.5,"1,171.5",12.5,"1,056.1",11.3,"1,047.7",11.2,985.8,10.5,968.9,10.3,"1,049.5",11.2,"1,049.5",11.2,"1,049.5",11.2,"1,008.3",10.8,"1,084.2",11.6,"1,056.1",11.3,"1,140.5",12.2,"1,159.3",12.4,"1,159.3",12.4,"1,159.3",12.4,"1,221.2",13.0,"1,310.3",14.0,"1,482.9",15.8,"1,405.0",15.0,203.9,2.2,-16.6,1.2,-3.9,0.0,0.0,27.2,-0.4,16.4,15.2,0.0,0.0,0.0,-9.8,-0.8,-5.9,-1.7,8.3,0.0,0.0,-3.9,7.5,-2.6,8.0,1.6,0.0,0.0,5.3,7.3,13.2,-5.2
ADP,"Automatic Data Processing, Inc.",NASDAQ,Business Services,"59,012.1",4.5,431.8,"73,775.0",0.0,-5.1,13.1,"14,589.8",10.0,6.2,4.4,A,"56,007.1",129.7,"56,797.2",131.6,"55,510.6",128.6,"55,510.6",128.6,"55,510.6",128.6,"60,294.4",139.7,"59,133.0",137.0,"59,810.9",138.5,"61,533.6",142.5,"61,533.6",142.5,"61,533.6",142.5,"61,533.6",142.5,"60,242.6",139.5,"62,116.5",143.9,"59,426.6",137.6,"59,115.8",136.9,"60,911.9",141.1,"60,911.9",141.1,"60,911.9",141.1,"60,367.9",139.8,"57,686.7",133.6,"59,884.3",138.7,"58,684.0",135.9,"60,113.1",139.2,"60,113.1",139.2,"60,113.1",139.2,"61,404.1",142.2,"61,745.1",143.0,"62,967.0",145.8,"63,047.4",146.7,"2,153.2",5.0,-5.1,1.4,-2.3,0.0,0.0,8.6,-1.9,1.1,2.9,0.0,0.0,0.0,-2.1,3.1,-4.3,-0.5,3.0,0.0,0.0,-0.9,-4.4,3.8,-2.0,2.4,0.0,0.0,2.1,0.6,2.0,0.6
ADS,Alliance Data Systems Corporation,NYSE,Finance,"1,602.7",10.1,47.6,"5,167.5",0.1,-7.8,61.3,"5,259.7",10.0,6.7,2.4,BB,"1,478.4",31.0,"1,347.4",28.3,"1,261.7",26.5,"1,261.7",26.5,"1,261.7",26.5,"1,484.1",31.2,"1,694.1",35.6,"1,938.9",40.7,"1,837.5",38.6,"1,837.5",38.6,"1,837.5",38.6,"1,837.5",38.6,"1,706.0",35.8,"1,734.1",36.4,"1,644.1",34.5,"1,571.7",33.0,"1,803.2",37.9,"1,803.2",37.9,"1,803.2",37.9,"1,737.9",36.5,"1,713.2",36.0,"1,747.0",36.7,"1,923.7",40.4,"1,924.1",40.4,"1,924.1",40.4,"1,924.1",40.4,"1,971.3",41.4,"2,267.0",47.6,"2,616.6",54.9,"2,384.7",50.1,306.1,6.4,-7.8,-8.9,-6.4,0.0,0.0,17.6,14.2,14.5,-5.2,0.0,0.0,0.0,-7.2,1.6,-5.2,-4.4,14.7,0.0,0.0,-3.6,-1.4,2.0,10.1,0.0,0.0,0.0,2.5,15.0,15.4,-8.9
ADSK,"Autodesk, Inc.",NASDAQ,Technology,"34,267.2",-12.8,219.6,"40,367.3",-0.1,-10.8,34.4,"3,527.4",4.9,7.3,5.9,AA,"30,561.7",139.2,"30,085.4",137.1,"30,513.4",139.0,"30,513.4",139.0,"30,513.4",139.0,"33,437.4",152.3,"32,642.8",148.7,"34,949.9",159.2,"36,199.0",164.9,"36,199.0",164.9,"36,199.0",164.9,"36,199.0",164.9,"35,325.3",160.9,"37,805.9",172.2,"37,129.8",169.1,"37,538.1",171.0,"39,720.1",180.9,"39,720.1",180.9,"39,720.1",180.9,"39,046.2",177.9,"37,323.0",170.0,"38,497.4",175.4,"38,536.9",175.6,"39,590.6",180.4,"39,590.6",180.4,"39,590.6",180.4,"40,064.8",182.5,"38,923.3",177.3,"41,248.0",187.9,"41,079.0",187.1,"3,485.3",15.9,-10.8,-1.6,1.4,0.0,0.0,9.6,-2.4,7.1,3.6,0.0,0.0,0.0,-2.4,7.0,-1.8,1.1,5.8,0.0,0.0,-1.7,-4.4,3.1,0.1,2.7,0.0,0.0,1.2,-2.8,6.0,-0.4
ADTN,"ADTRAN, Inc.",NASDAQ,Technology,369.3,7.2,48.0,473.0,0.7,0.0,33.9,473.1,2.5,6.6,6.1,AA,369.3,7.7,382.3,8.0,397.2,8.3,397.2,8.3,397.2,8.3,419.8,8.7,421.2,8.8,442.9,9.2,444.3,9.2,444.3,9.2,444.3,9.2,444.3,9.2,430.4,9.0,415.0,8.6,396.7,8.3,398.6,8.3,456.3,9.5,456.3,9.5,456.3,9.5,465.9,9.7,416.9,8.7,425.1,8.8,446.2,9.3,460.2,9.6,460.2,9.6,460.2,9.6,480.4,10.0,483.7,10.1,513.1,10.7,494.3,10.3,34.3,0.7,0.0,3.5,3.9,0.0,0.0,5.7,0.3,5.1,0.3,0.0,0.0,0.0,-3.1,-3.6,-4.4,0.5,14.5,0.0,0.0,2.1,-10.5,2.0,5.0,3.1,0.0,0.0,4.4,0.7,6.1,-3.7
ADUS,Addus HomeCare Corporation,NASDAQ,Healthcare,"1,051.8",9.2,15.6,"1,512.6",0.1,-3.4,24.1,734.6,5.1,4.3,5.9,A,"1,015.8",65.3,"1,071.9",68.9,"1,112.9",71.5,"1,112.9",71.5,"1,112.9",71.5,"1,231.7",79.2,"1,220.0",78.4,"1,244.9",80.0,"1,272.1",81.8,"1,272.1",81.8,"1,272.1",81.8,"1,272.1",81.8,"1,165.4",74.9,"1,198.2",77.0,"1,179.5",75.8,"1,171.4",75.3,"1,250.2",80.4,"1,250.2",80.4,"1,250.2",80.4,"1,235.4",79.4,"1,203.2",77.3,"1,211.7",77.9,"1,212.4",77.9,"1,200.5",77.2,"1,200.5",77.2,"1,200.5",77.2,"1,236.8",79.5,"1,224.3",78.7,"1,292.6",83.1,"1,260.6",81.0,64.9,4.2,-3.4,5.5,3.8,0.0,0.0,10.7,-0.9,2.0,2.2,0.0,0.0,0.0,-8.4,2.8,-1.6,-0.7,6.7,0.0,0.0,-1.2,-2.6,0.7,0.1,-1.0,0.0,0.0,3.0,-1.0,5.6,-2.5
AEE,Ameren Corporation,NYSE,Utilities,"17,969.9",31.1,246.2,"18,895.1",0.4,-7.0,7.4,"5,813.0",5.3,6.6,4.7,BBB,"16,711.5",67.7,"17,683.6",71.7,"16,963.2",68.8,"16,963.2",68.8,"16,963.2",68.8,"18,330.1",74.3,"17,649.1",71.5,"18,754.5",76.0,"19,492.2",79.0,"19,492.2",79.0,"19,492.2",79.0,"19,492.2",79.0,"18,707.6",75.8,"19,040.7",77.2,"18,628.6",75.5,"19,062.9",77.3,"19,203.5",77.8,"19,203.5",77.8,"19,203.5",77.8,"18,071.0",73.2,"18,263.5",74.0,"18,944.5",76.8,"18,305.4",74.2,"18,169.7",73.6,"18,169.7",73.6,"18,169.7",73.6,"18,115.4",73.4,"18,320.2",74.3,"18,411.5",74.6,"17,950.1",72.8,806.0,3.3,-7.0,5.8,-4.1,0.0,0.0,8.1,-3.7,6.3,3.9,0.0,0.0,0.0,-4.0,1.8,-2.2,2.3,0.7,0.0,0.0,-5.9,1.1,3.7,-3.4,-0.7,0.0,0.0,-0.3,1.1,0.5,-2.5
AEGN,Aegion Corporation,NASDAQ,Industrials,552.3,2.2,30.7,688.1,0.1,-8.6,-2.0,"1,150.7",6.3,4.6,3.6,A,504.6,16.4,516.3,16.8,459.6,14.9,459.6,14.9,459.6,14.9,468.8,15.2,446.7,14.5,472.5,15.3,495.6,16.1,495.6,16.1,495.6,16.1,495.6,16.1,480.5,15.6,478.1,15.5,445.1,14.5,432.2,14.0,463.9,15.1,463.9,15.1,463.9,15.1,431.3,14.0,424.2,13.8,430.6,14.0,439.6,14.3,435.9,14.2,435.9,14.2,435.9,14.2,466.1,15.1,486.1,15.8,503.0,16.3,494.4,16.1,26.4,0.9,-8.6,2.3,-11.0,0.0,0.0,2.0,-4.7,5.8,4.9,0.0,0.0,0.0,-3.0,-0.5,-6.9,-2.9,7.3,0.0,0.0,-7.0,-1.6,1.5,2.1,-0.8,0.0,0.0,6.9,4.3,3.5,-1.7
AEIS,"Advanced Energy Industries, Inc.",NASDAQ,Technology,"1,862.4",7.6,38.4,"2,727.6",0.1,-9.0,25.9,"1,168.7",4.9,6.8,3.7,BB,"1,695.7",44.2,"1,734.1",45.2,"1,654.2",43.1,"1,654.2",43.1,"1,654.2",43.1,"1,867.0",48.6,"1,984.9",51.7,"1,933.0",50.3,"1,982.6",51.6,"1,982.6",51.6,"1,982.6",51.6,"1,982.6",51.6,"1,939.9",50.5,"2,032.9",52.9,"1,891.2",49.2,"1,928.8",50.2,"2,064.4",53.8,"2,064.4",53.8,"2,064.4",53.8,"1,986.0",51.7,"1,831.6",47.7,"1,897.3",49.4,"1,878.9",48.9,"1,888.9",49.2,"1,888.9",49.2,"1,888.9",49.2,"1,951.1",50.8,"1,999.1",52.1,"2,289.4",59.6,"2,135.4",55.6,144.2,3.8,-9.0,2.3,-4.6,0.0,0.0,12.9,6.3,-2.6,2.6,0.0,0.0,0.0,-2.2,4.8,-7.0,2.0,7.0,0.0,0.0,-3.8,-7.8,3.6,-1.0,0.5,0.0,0.0,3.3,2.5,14.5,-6.7
AEL,American Equity Investment Life Holding Company,NYSE,Finance,"1,716.3",50.2,91.1,"2,725.0",1.7,-13.1,28.6,"2,125.6",3.2,6.8,3.6,BB,"1,491.7",16.3,"1,497.2",16.4,"1,451.5",15.9,"1,451.5",15.9,"1,451.5",15.9,"1,640.5",18.0,"1,668.8",18.3,"1,791.1",19.6,"2,046.8",22.4,"2,046.8",22.4,"2,046.8",22.4,"2,046.8",22.4,"1,970.1",21.6,"1,953.6",21.4,"1,761.9",19.3,"1,693.5",18.6,"1,804.8",19.8,"1,804.8",19.8,"1,804.8",19.8,"1,754.6",19.2,"1,607.7",17.6,"1,623.2",17.8,"1,624.1",17.8,"1,685.0",18.4,"1,685.0",18.4,"1,685.0",18.4,"1,801.2",19.7,"1,904.6",20.8,"2,041.9",22.3,"1,923.8",21.0,192.7,2.1,-13.1,0.4,-3.0,0.0,0.0,13.0,1.7,7.3,14.3,0.0,0.0,0.0,-3.7,-0.8,-9.8,-3.9,6.6,0.0,0.0,-2.8,-8.4,1.0,0.1,3.5,0.0,0.0,6.9,5.7,7.2,-5.8
AEO,"American Eagle Outfitters, Inc.",NYSE,Consumer Cyclicals,"1,329.3",7.2,167.0,"2,454.7",0.5,-11.7,13.2,"3,816.2",4.9,3.9,5.3,A,"1,173.8",7.0,"1,135.3",6.8,"1,128.6",6.8,"1,128.6",6.8,"1,128.6",6.8,"1,367.7",8.2,"1,498.1",9.0,"1,550.7",9.4,"1,593.8",9.6,"1,593.8",9.6,"1,593.8",9.6,"1,593.8",9.6,"1,473.0",8.9,"1,575.6",9.5,"1,415.0",8.6,"1,466.3",8.9,"1,529.2",9.2,"1,529.2",9.2,"1,529.2",9.2,"1,406.8",8.5,"1,380.3",8.3,"1,113.8",6.7,"1,156.8",7.0,"1,130.4",6.8,"1,130.4",6.8,"1,130.4",6.8,"1,289.2",7.8,"1,343.9",8.1,"1,391.9",8.4,"1,315.7",8.0,181.0,1.1,-11.7,-3.3,-0.6,0.0,0.0,21.2,9.5,4.6,2.8,0.0,0.0,0.0,-7.6,7.0,-10.2,3.6,4.3,0.0,0.0,-8.0,-1.9,-19.3,3.9,-2.3,0.0,0.0,14.1,4.2,3.6,-5.5
AEP,"American Electric Power Company, Inc.",NASDAQ,Utilities,"39,576.8",39.6,494.2,"46,704.0",0.4,-6.8,11.5,"15,153.5",6.1,6.0,5.8,A,"36,899.7",74.6,"37,998.2",76.8,"35,875.4",72.5,"35,875.4",72.5,"35,875.4",72.5,"38,888.9",78.6,"38,968.1",78.8,"41,219.6",83.3,"42,709.0",86.3,"42,709.0",86.3,"42,709.0",86.3,"42,709.0",86.3,"41,318.6",83.5,"42,679.4",86.3,"41,373.0",83.6,"41,590.7",84.1,"42,743.7",86.4,"42,743.7",86.4,"42,743.7",86.4,"41,026.6",82.9,"40,808.9",82.5,"42,060.8",85.0,"41,081.0",83.0,"41,185.0",83.2,"41,185.0",83.2,"41,185.0",83.2,"41,377.9",83.6,"41,877.7",84.6,"41,135.5",83.1,"41,125.6",83.1,"2,176.4",4.4,-6.8,3.0,-5.6,0.0,0.0,8.4,0.2,5.8,3.6,0.0,0.0,0.0,-3.3,3.3,-3.1,0.5,2.8,0.0,0.0,-4.0,-0.5,3.1,-2.3,0.3,0.0,0.0,0.5,1.2,-1.8,0.0
AES,AES Corporation,NYSE,Utilities,"9,040.8",2.2,664.0,"13,211.5",0.1,-5.9,4.6,"9,613.0",5.9,7.2,6.7,AA,"8,509.0",12.8,"8,668.6",13.0,"8,136.8",12.2,"8,136.8",12.2,"8,136.8",12.2,"9,054.1",13.6,"8,794.9",13.2,"9,393.2",14.1,"9,785.4",14.7,"9,785.4",14.7,"9,785.4",14.7,"9,785.4",14.7,"9,433.1",14.2,"9,313.4",14.0,"8,435.9",12.7,"8,083.6",12.2,"8,721.8",13.1,"8,721.8",13.1,"8,721.8",13.1,"8,442.6",12.7,"8,283.0",12.5,"8,429.3",12.7,"8,435.9",12.7,"8,548.9",12.9,"8,548.9",12.9,"8,548.9",12.9,"8,828.1",13.3,"9,060.8",13.6,"9,519.5",14.3,"8,808.2",13.3,540.3,0.8,-5.9,1.9,-6.1,0.0,0.0,11.3,-2.9,6.8,4.2,0.0,0.0,0.0,-3.6,-1.3,-9.4,-4.2,7.9,0.0,0.0,-3.2,-1.9,1.8,0.1,1.3,0.0,0.0,3.3,2.6,5.1,-7.5
AFG,"American Financial Group, Inc.",NYSE,Finance,"6,331.0",66.7,90.3,"9,887.8",0.6,-7.1,2.4,"7,420.0",4.8,5.3,4.2,BB,"5,882.0",65.1,"5,994.0",66.4,"5,789.8",64.1,"5,789.8",64.1,"5,789.8",64.1,"6,205.5",69.1,"6,481.4",72.1,"6,885.7",76.6,"7,232.6",80.5,"7,232.6",80.5,"7,232.6",80.5,"7,232.6",80.5,"6,977.4",77.7,"6,809.4",75.8,"6,308.9",70.2,"6,003.3",66.8,"6,412.2",71.4,"6,412.2",71.4,"6,412.2",71.4,"6,034.8",67.2,"5,643.0",62.8,"5,596.3",62.3,"5,478.6",61.0,"5,539.7",61.7,"5,539.7",61.7,"5,539.7",61.7,"5,796.7",64.5,"6,032.1",67.1,"6,316.9",70.3,"5,952.1",66.2,569.6,6.4,-7.1,1.9,-3.4,0.0,0.0,7.8,4.4,6.2,5.0,0.0,0.0,0.0,-3.5,-2.4,-7.4,-4.8,6.8,0.0,0.0,-5.9,-6.5,-0.8,-2.1,1.1,0.0,0.0,4.6,4.1,4.7,-5.8
AFL,Aflac Incorporated,NYSE,Finance,"24,739.1",39.8,726.8,"38,829.6",0.7,-6.8,16.7,"21,708.0",5.3,6.8,4.1,BBB,"23,048.4",31.9,"22,997.6",31.8,"23,416.6",32.4,"23,416.6",32.4,"23,416.6",32.4,"25,446.9",35.2,"25,800.9",35.7,"27,289.3",37.8,"27,513.3",38.1,"27,513.3",38.1,"27,513.3",38.1,"27,513.3",38.1,"26,935.3",37.3,"27,296.5",37.8,"25,829.8",35.8,"25,316.8",35.0,"26,357.2",36.5,"26,357.2",36.5,"26,357.2",36.5,"26,118.8",36.2,"24,991.7",34.6,"25,627.5",35.5,"25,316.8",35.0,"26,220.0",36.3,"26,220.0",36.3,"26,220.0",36.3,"26,928.0",37.3,"27,303.7",37.8,"28,315.3",39.2,"26,720.0",37.2,"1,468.7",2.0,-6.8,-0.2,1.8,0.0,0.0,8.7,1.4,5.8,0.8,0.0,0.0,0.0,-2.1,1.3,-5.4,-2.0,4.1,0.0,0.0,-0.9,-4.3,2.5,-1.2,3.6,0.0,0.0,2.7,1.4,3.7,-5.0
